angleX,angleY,angleZ,Time,Label
5.118805,-5.4300537,6.2680206,22:43:30,1st Prostration
4.7692566,-5.482727,6.435608,22:43:30,1st Prostration
5.1810455,-5.5162354,6.2680206,22:43:30,1st Prostration
5.094864,-5.482727,6.3159027,22:43:30,1st Prostration
5.214569,-4.5394135,6.789963,22:43:31,Short Sitting
4.7931976,-3.5960846,7.728485,22:43:31,Short Sitting
3.7636871,-4.6064453,9.136276,22:43:31,Short Sitting
-1.9871826,-5.8562164,4.055771,22:43:31,Short Sitting
1.450882,-4.2904053,4.9512024,22:43:32,Short Sitting
4.352661,-6.1722565,7.019806,22:43:32,Short Sitting
2.4085693,-5.9663544,6.9431915,22:43:32,Short Sitting
2.0925293,-3.9312744,8.446747,22:43:32,Short Sitting
-6.3302765,-4.9799347,2.3606873,22:43:33,2nd Prostration
4.5202484,-5.4492035,6.9719086,22:43:33,2nd Prostration
4.7931976,-5.027817,6.9240265,22:43:33,2nd Prostration
4.285614,-5.3151245,7.0150146,22:43:34,2nd Prostration
4.467575,-5.8370667,6.368576,22:43:34,2nd Prostration
4.831497,-5.8945312,6.1578827,22:43:34,2nd Prostration
4.692642,-6.3302765,5.755661,22:43:34,2nd Prostration
4.6112366,-6.5888367,5.434845,22:43:35,2nd Prostration
4.855438,-6.5170135,5.3869476,22:43:35,2nd Prostration
4.9512024,-6.028595,5.7269287,22:43:35,2nd Prostration
4.9512024,-6.272812,5.5832825,22:43:35,2nd Prostration
4.7979736,-6.210556,5.707779,22:43:36,2nd Prostration
4.371811,-6.0812683,6.1530914,22:43:36,2nd Prostration
4.553772,-5.9280396,6.3589935,22:43:36,2nd Prostration
6.1052094,-5.228943,6.8809357,22:43:36,2nd Prostration
5.1571045,-5.5737,6.392517,22:43:37,2nd Prostration
3.9552155,-6.6702423,6.363785,22:43:37,2nd Prostration
5.688629,-5.1618958,2.9831696,22:43:37,2nd Prostration
2.0254974,-3.3662415,7.000641,22:43:38,Long Standing
0.45489502,-5.985504,2.6815033,22:43:38,Long Standing
1.7525482,-5.3630066,2.331955,22:43:38,Long Standing
4.5872955,-3.0885162,2.8012085,22:43:39,Long Standing
7.345413,-2.738968,-3.69664,22:43:39,Long Standing
8.389282,-0.79008484,-2.9975433,22:43:40,Long Standing
8.987839,-2.2122498,-3.8259277,22:43:40,Long Standing
7.5848236,-2.3175812,-3.2321777,22:43:40,Long Standing
8.130707,-2.494751,-3.557785,22:43:40,Long Standing
8.451538,-3.150772,-2.7437592,22:43:41,Long Standing
9.050079,-3.1842957,-3.1124573,22:43:41,Long Standing
8.513779,-2.6432037,-3.0406342,22:43:41,Long Standing
8.2599945,-3.2465363,-2.62883,22:43:42,Long Standing
9.639053,-3.2321777,-2.7102356,22:43:42,Long Standing
8.916,-3.0693665,-2.5809479,22:43:42,Long Standing
9.4379425,-3.1411896,-2.6623535,22:43:43,Long Standing
9.222458,-3.1747131,-2.1452026,22:43:43,Long Standing
9.385269,-2.6000977,-2.489975,22:43:43,Long Standing
8.633499,-3.5194702,-1.9871826,22:43:43,Long Standing
8.719681,-2.9257202,-2.7677002,22:43:44,Long Standing
8.643066,-2.6671448,-3.4715881,22:43:44,Long Standing
8.638275,-2.6815033,-3.4189148,22:43:44,Long Standing
8.839386,-2.719818,-3.399765,22:43:44,Long Standing
8.844177,-2.8012085,-3.4667969,22:43:45,Long Standing
8.930374,-2.78685,-3.423706,22:43:45,Long Standing
8.963898,-2.7772675,-3.447647,22:43:45,Long Standing
8.542511,-2.7724915,-3.5482025,22:43:45,Long Standing
8.686157,-2.6623535,-3.509903,22:43:46,Long Standing
8.619125,-2.8778381,-3.6200256,22:43:46,Long Standing
8.738831,-2.9640198,-3.485962,22:43:46,Long Standing
8.599976,-2.78685,-3.7253723,22:43:46,Long Standing
8.652649,-2.9113464,-3.5769348,22:43:47,Long Standing
8.53772,-2.9352875,-3.5051117,22:43:47,Long Standing
8.446747,-2.9113464,-3.581726,22:43:47,Long Standing
8.829819,-2.9065552,-3.6008759,22:43:47,Long Standing
8.748413,-2.9017792,-3.667923,22:43:48,Long Standing
8.896851,-2.8634644,-3.69664,22:43:48,Long Standing
8.32225,-3.0262756,-3.485962,22:43:48,Long Standing
8.719681,-3.0071106,-3.7205963,22:43:48,Long Standing
8.705322,-2.9640198,-3.6152496,22:43:49,Long Standing
8.743622,-2.9783936,-3.806778,22:43:49,Long Standing
8.724472,-3.016693,-3.69664,22:43:49,Long Standing
9.299072,-3.308792,-3.6391907,22:43:49,Long Standing
8.116348,-2.9592285,-3.6535492,22:43:50,Long Standing
8.623917,-2.9113464,-3.6774902,22:43:50,Long Standing
8.628708,-2.9736023,-3.643982,22:43:50,Long Standing
8.576035,-3.0023346,-3.6104584,22:43:50,Long Standing
8.255203,-3.1124573,-3.4667969,22:43:51,Long Standing
9.01178,-3.1747131,-2.9161377,22:43:51,Long Standing
6.952759,-4.1515503,-0.21069336,22:43:51,Long Standing
3.9121246,-6.435608,-2.3702545,22:43:51,Long Standing
-3.0023346,-8.1019745,-5.487503,22:43:52,Bowing
-3.7062225,-9.155426,-3.2273865,22:43:52,Bowing
-3.2800598,-8.3797,-3.9360657,22:43:53,Bowing
-3.0406342,-8.389282,-3.8929749,22:43:53,Bowing
-3.672699,-8.355759,-4.1611176,22:43:53,Bowing
-4.2042236,-8.623917,-4.0653534,22:43:53,Bowing
-3.4572296,-8.197754,-4.0940857,22:43:54,Bowing
-3.8115692,-8.283936,-4.3909607,22:43:54,Bowing
-3.3423004,-8.336609,-4.1371765,22:43:54,Bowing
-3.7684784,-8.32225,-3.9695892,22:43:54,Bowing
-4.304779,-8.188171,-4.18985,22:43:55,Bowing
-4.304779,-8.188171,-4.18985,22:43:55,Bowing
-3.9264984,-8.427597,-3.423706,22:43:55,Bowing
-0.32081604,-6.871353,-0.8714905,22:43:56,Short Standing
0.91937256,-9.4379425,0.23942566,22:43:56,Short Standing
0.5793915,-9.069229,0.32081604,22:43:57,Short Standing
2.7533264,-9.054871,0.82839966,22:43:57,Short Standing
0.6943207,-9.959885,4.146759,22:43:57,Short Standing
1.019928,-9.7300415,0.28730774,22:43:58,Short Standing
0.99598694,-8.2599945,0.01914978,22:43:58,Short Standing
1.9632416,-4.826706,0.588974,22:43:58,Short Standing
2.2984314,-6.459549,3.5194702,22:43:58,Short Standing
0.9911957,-8.116348,4.9272614,22:43:59,1st Prostration
0.9911957,-8.116348,4.9272614,22:43:59,1st Prostration
5.233719,-6.6989746,5.5114594,22:43:59,1st Prostration
5.5449677,-5.094864,6.186615,22:44:00,1st Prostration
6.526596,-4.2281647,6.162674,22:44:00,1st Prostration
5.9663544,-4.371811,6.205765,22:44:00,1st Prostration
5.9998627,-5.08049,5.659897,22:44:00,1st Prostration
6.200989,-4.9990997,5.597641,22:44:01,1st Prostration
6.1961975,-5.070923,5.549759,22:44:01,1st Prostration
6.842636,-5.0421906,5.4300537,22:44:01,1st Prostration
5.4683533,-5.5401764,5.937622,22:44:01,1st Prostration
5.477936,-5.4922943,5.9184723,22:44:02,1st Prostration
5.7604523,-4.965576,6.095642,22:44:02,1st Prostration
5.1618958,-4.4723663,6.8043213,22:44:02,1st Prostration
5.185837,-4.960785,7.249649,22:44:02,1st Prostration
