angleX,angleY,angleZ,Time,
6.775589,-4.9224854,-0.13887024,22:48:34,
5.774811,-7.8769226,0.10534668,22:48:34,
2.9496613,-9.7348175,-0.5123596,22:48:34,
0.5027771,-9.88327,-2.738968,22:48:35,
-1.154007,-9.897629,-4.3670197,22:48:35,
-0.55545044,-9.112335,-3.7972107,22:48:35,
-0.7182617,-9.01178,-3.7972107,22:48:36,
-1.0343018,-8.944733,-4.213791,22:48:36,
-0.9241638,-8.724472,-4.3622284,22:48:36,
-0.43095398,-8.767563,-4.5825043,22:48:36,
-1.493988,-8.734055,-4.419693,22:48:37,
0.35913086,-9.701309,-4.4149017,22:48:37,
0.42616272,-8.944733,-3.6296082,22:48:37,
0.6177063,-9.222458,-3.5913086,22:48:37,
0.84754944,-9.107544,-3.5769348,22:48:38,
0.10055542,-9.1458435,-3.5290527,22:48:38,
0.31124878,-9.112335,-3.7588959,22:48:38,
-0.68473816,-9.136276,-3.85466,22:48:38,
-1.632843,-8.892059,-4.103668,22:48:39,
-1.6998901,-9.519348,-4.3909607,22:48:39,
-0.9528961,-9.605545,-3.0454254,22:48:39,
0.6607971,-9.150635,-0.9864044,22:48:39,
1.8004456,-8.384491,0.64164734,22:48:40,
1.8626862,-9.193741,1.6998901,22:48:40,
2.087738,-9.662994,1.9201508,22:48:40,
1.6998901,-9.442734,1.7573395,22:48:40,
1.7717133,-9.485825,1.7381897,22:48:41,
1.9632416,-9.610321,1.6232758,22:48:41,
1.924942,-9.92157,1.5514374,22:48:41,
1.1875305,-6.3159027,0.8044586,22:48:41,
1.3455353,-7.383713,1.1348572,22:48:42,
1.1970978,-9.821014,5.147537,22:48:42,
2.269699,-9.054871,5.3342743,22:48:42,
2.7102356,-5.5641174,7.637497,22:48:43,
3.375824,-5.0613403,7.5561066,22:48:43,
5.205002,-3.8259277,7.3980865,22:48:43,
5.1571045,-4.03183,7.244858,22:48:43,
5.3055573,-4.855438,6.4451904,22:48:44,
5.3821716,-5.5114594,5.9424133,22:48:44,
5.640747,-5.774811,5.343857,22:48:44,
5.3821716,-6.3973083,5.046982,22:48:44,
5.612015,-6.363785,4.8410797,22:48:45,
5.5641174,-6.200989,5.118805,22:48:45,
5.5641174,-6.22493,5.099655,22:48:45,
5.5449677,-6.210556,5.1379547,22:48:45,
5.6263733,-6.167465,5.1092224,22:48:46,
5.621582,-6.1100006,5.1331635,22:48:46,
5.3055573,-5.9711456,5.640747,22:48:46,
4.989517,-5.214569,6.6080017,22:48:46,
6.655884,-6.1291504,5.683838,22:48:47,
4.352661,-7.594406,5.6551056,22:48:47,
1.5897522,-6.363785,4.802765,22:48:47,
2.4373016,-6.282379,7.6470795,22:48:47,
3.3806152,-5.7891846,7.297531,22:48:48,
3.8833923,-3.9360657,7.881714,22:48:48,
3.7972107,-5.023041,7.5752563,22:48:48,
3.9935303,-4.7453156,7.4699097,22:48:48,
4.2281647,-4.6782684,7.431595,22:48:49,
2.7293854,-4.0892944,7.881714,22:48:49,
3.1172485,-4.639969,6.9192505,22:48:49,
4.400543,-6.248871,7.211334,22:48:49,
5.932831,-3.2752686,7.4411774,22:48:50,
5.985504,-2.8299408,7.3070984,22:48:50,
5.822693,-3.3231506,7.0150146,22:48:50,
5.8945312,-4.01268,6.794739,22:48:50,
5.659897,-4.237732,6.727707,22:48:51,
5.6311646,-4.1994324,6.703766,22:48:51,
5.8801575,-3.9695892,6.727707,22:48:51,
5.846634,-3.8690338,6.8043213,22:48:51,
5.817917,-4.108444,6.6319427,22:48:52,
5.803543,-3.9504395,6.775589,22:48:52,
5.8322754,-3.9935303,6.727707,22:48:52,
5.846634,-4.1754913,6.6032104,22:48:52,
5.88974,-4.141968,6.6032104,22:48:53,
5.865799,-4.1802826,6.6032104,22:48:53,
5.9280396,-4.007889,6.5361633,22:48:53,
5.779602,-3.7780457,6.81868,22:48:53,
5.25766,-4.989517,6.5361633,22:48:54,
4.4053345,-6.5170135,4.3622284,22:48:54,
1.1970978,-8.595184,1.6376343,22:48:54,
2.47081,-7.991852,3.375824,22:48:55,
2.920929,-8.312668,6.3589935,22:48:55,
7.407654,-1.0630188,6.890518,22:48:55,
4.936844,-9.160217,1.2066803,22:48:56,
5.8322754,-6.416458,0.14364624,22:48:56,
6.8282623,-4.6782684,-1.7573395,22:48:56,
8.192963,-3.830719,-2.5665894,22:48:57,
8.762772,-5.0613403,-3.2082367,22:48:57,
8.384491,-4.845871,-2.6671448,22:48:57,
7.723694,-4.783615,-2.2792816,22:48:57,
8.159439,-5.0182495,-2.7677002,22:48:58,
8.173798,-4.9943085,-2.5043335,22:48:58,
8.049301,-4.6591187,-2.6336212,22:48:58,
8.245636,-4.917694,-2.6000977,22:48:58,
8.197754,-4.9081116,-2.5091248,22:48:59,
7.9487457,-4.620804,-2.3367462,22:48:59,
8.212112,-4.8793793,-2.4564514,22:48:59,
8.058884,-4.8410797,-2.5809479,22:48:59,
8.231262,-4.7453156,-2.4516602,22:49:00,
8.408432,-4.649536,-2.2936401,22:49:00,
8.226471,-4.34787,-2.0733795,22:49:00,
8.710114,-4.3670197,-2.0207062,22:49:00,
8.628708,-4.1371765,-2.0111237,22:49:01,
8.346191,-4.1802826,-2.0973206,22:49:01,
8.561661,-4.0940857,-1.9680328,22:49:01,
8.829819,-3.8450928,-1.4891968,22:49:01,
8.949524,-3.691864,-1.5035553,22:49:02,
9.18895,-3.8259277,-1.493988,22:49:02,
8.87291,-3.4141388,-1.5131378,22:49:02,
9.255981,-3.6535492,-1.5801697,22:49:02,
9.270355,-3.2752686,-1.0917511,22:49:03,
9.538498,-3.1459808,-0.9816284,22:49:03,
8.633499,-3.4189148,-1.2545624,22:49:03,
8.762772,-3.8019867,-1.7765045,22:49:03,
8.87291,-3.940857,-1.742981,22:49:04,
8.839386,-3.9935303,-1.6855164,22:49:04,
8.762772,-4.0222626,-1.742981,22:49:04,
8.820236,-4.0174713,-1.6950989,22:49:04,
8.796295,-4.036621,-1.6424255,22:49:05,
8.710114,-4.084503,-1.7238312,22:49:05,
8.757996,-4.0174713,-1.6424255,22:49:05,
8.801086,-4.1180267,-1.6615753,22:49:05,
8.757996,-4.074936,-1.5849609,22:49:06,
8.829819,-4.079727,-1.6663666,22:49:06,
8.820236,-4.055771,-1.6232758,22:49:06,
8.6909485,-4.1611176,-1.5849609,22:49:06,
8.743622,-4.1180267,-1.5993195,22:49:07,
8.719681,-3.940857,-1.5993195,22:49:07,
8.801086,-4.036621,-1.6232758,22:49:07,
8.911224,-4.084503,-1.4604645,22:49:07,
8.791504,-4.1707,-1.470047,22:49:08,
8.820236,-4.050995,-1.5562286,22:49:08,
8.839386,-4.055771,-1.5083466,22:49:08,
8.767563,-4.194641,-1.4652557,22:49:08,
8.6909485,-4.1276093,-1.5801697,22:49:09,
8.556885,-4.218582,-1.6184845,22:49:09,
8.485046,-4.2521057,-1.7381897,22:49:09,
5.7652435,-4.1515503,-0.6033325,22:49:09,
5.4108887,-7.910446,1.1348572,22:49:10,
2.3606873,-9.7061,-0.7517853,22:49:10,
0.24420166,-9.639053,-4.5441895,22:49:10,
-0.16281128,-9.255981,-5.252884,22:49:11,
-0.4405365,-8.791504,-5.147537,22:49:11,
-1.0390778,-8.777145,-5.3630066,22:49:11,
-0.24420166,-8.475479,-5.1092224,22:49:11,
0.07182312,-8.48027,-5.2433014,22:49:12,
-0.25378418,-8.53772,-5.0373993,22:49:12,
-0.11013794,-8.523361,-5.0661316,22:49:12,
-0.22026062,-8.528152,-5.075714,22:49:12,
-0.2633667,-8.513779,-5.046982,22:49:13,
-0.1149292,-8.461105,-5.08049,22:49:13,
-0.30645752,-8.441956,-5.0373993,22:49:13,
-0.2059021,-8.446747,-5.0134583,22:49:13,
-0.33518982,-8.418015,-5.070923,22:49:14,
-0.292099,-8.451538,-5.118805,22:49:14,
-0.13887024,-8.470688,-5.0421906,22:49:14,
-0.04788208,-8.331818,-4.917694,22:49:14,
-0.21069336,-8.805878,-4.7261505,22:49:15,
1.0055695,-9.591171,-1.608902,22:49:15,
1.5418701,-7.7189026,-0.04788208,22:49:16,
2.2984314,-9.619904,0.81881714,22:49:16,
2.149994,-9.447525,0.8044586,22:49:16,
1.8818359,-9.777924,1.632843,22:49:16,
2.0302887,-9.610321,0.83317566,22:49:17,
1.901001,-9.653427,1.1731567,22:49:17,
1.8962097,-9.686935,0.89064026,22:49:17,
1.9919739,-9.629486,0.9528961,22:49:17,
1.6855164,-9.835388,0.74220276,22:49:18,
1.1635895,-9.854538,0.45010376,22:49:18,
0.14364624,-7.991852,0.38786316,22:49:18,
1.3790588,-6.7660217,0.9337311,22:49:18,
1.9057922,-8.954315,6.1243744,22:49:19,
4.759674,-4.9224854,7.728485,22:49:20,
4.438843,-5.4970856,6.7181244,22:49:20,
4.778824,-4.48674,6.9719086,22:49:20,
4.941635,-4.3670197,6.981491,22:49:20,
5.506668,-3.7349548,6.9910736,22:49:21,
5.4061127,-4.4771576,6.7660217,22:49:21,
5.477936,-5.147537,6.1243744,22:49:21,
5.616791,-5.501877,5.88974,22:49:21,
5.5114594,-5.6981964,5.7173615,22:49:22,
5.530609,-5.798752,5.6024323,22:49:22,
5.501877,-5.817917,5.616791,22:49:22,
5.5401764,-5.8370667,5.5737,22:49:22,
5.5401764,-5.8370667,5.5737,22:49:23,
5.4970856,-5.9184723,5.506668,22:49:23,
5.5162354,-5.9280396,5.482727,22:49:23,
5.7269287,-5.39653,5.8610077,22:49:23,
5.463562,-4.5920715,6.7803802,22:49:24,
5.3055573,-4.141968,7.0820465,22:49:24,
5.4539948,-4.01268,7.3358307,22:49:24,
4.438843,-8.571243,5.9663544,22:49:24,
5.166687,-3.4284973,3.7493134,22:49:25,
4.5920715,-4.1707,8.949524,22:49:25,
4.242523,-4.9559937,7.182602,22:49:25,
4.7405243,-3.4524384,7.886505,22:49:25,
4.7740326,-4.443634,7.378937,22:49:26,
4.778824,-4.055771,7.230484,22:49:26,
4.7740326,-4.1994324,7.364563,22:49:26,
4.6830597,-4.060562,7.4890594,22:49:26,
4.4963074,-2.9304962,7.934387,22:49:27,
3.6008759,-2.9783936,6.454773,22:49:27,
4.6064453,-8.307877,8.446747,22:49:27,
6.2871704,-6.7372894,7.1778107,22:49:27,
5.980713,-3.083725,7.1251373,22:49:28,
5.827484,-3.2561188,7.1682434,22:49:28,
5.4492035,-3.8163605,7.11557,22:49:28,
5.5689087,-4.03183,6.8761444,22:49:28,
6.1818237,-4.7931976,6.071701,22:49:29,
5.8562164,-5.0900726,6.009445,22:49:29,
5.793976,-5.3821716,5.7221375,22:49:29,
5.851425,-5.276825,5.798752,22:49:29,
5.7700195,-5.25766,5.841858,22:49:30,
5.6551056,-5.25766,5.913681,22:49:30,
5.73172,-5.190628,5.9759216,22:49:30,
5.7221375,-5.094864,6.071701,22:49:30,
5.7460785,-5.051773,6.0812683,22:49:31,
5.7604523,-5.0038757,6.1004333,22:49:31,
5.7700195,-4.831497,6.2153473,22:49:31,
5.736511,-4.1371765,6.9862823,22:49:31,
5.2911835,-4.1850586,7.0628967,22:49:32,
5.612015,-4.0462036,7.345413,22:49:32,
5.056549,-6.440399,6.636734,22:49:32,
3.6631317,-4.711792,4.462799,22:49:33,
3.241745,-6.5648956,7.3932953,22:49:33,
3.4524384,-2.9736023,8.125916,22:49:33,
4.103668,-2.8826141,8.192963,22:49:33,
4.5441895,-3.7205963,7.833832,22:49:34,
4.352661,-3.399765,8.039734,22:49:34,
4.8602295,-3.193863,7.8769226,22:49:34,
4.620804,-3.2034454,7.8769226,22:49:34,
4.82193,-3.1842957,7.8912964,22:49:35,
4.855438,-3.2800598,7.833832,22:49:35,
4.9751587,-3.1555634,7.8098907,22:49:35,
4.8793793,-3.327942,7.886505,22:49:35,
4.941635,-3.2034454,7.9152374,22:49:36,
4.8841705,-3.3183594,7.8290405,22:49:36,
4.783615,-3.241745,7.838623,22:49:36,
4.9799347,-3.2321777,7.752426,22:49:36,
5.0134583,-3.1842957,7.7859497,22:49:37,
4.9703674,-3.1459808,7.7859497,22:49:37,
4.6782684,-3.1795044,7.7811584,22:49:37,
4.850647,-3.0454254,7.9391785,22:49:37,
4.443634,-3.0023346,8.092407,22:49:38,
4.438843,-3.1890717,8.140289,22:49:38,
4.34787,-3.1459808,8.135498,22:49:38,
4.4723663,-3.0023346,8.1019745,22:49:38,
4.6830597,-3.1220398,8.011002,22:49:39,
4.32872,-3.1555634,8.092407,22:49:39,
4.3335114,-3.2561188,8.092407,22:49:39,
4.5202484,-3.1411896,8.068466,22:49:39,
4.4963074,-3.0980988,8.068466,22:49:40,
4.5633545,-3.0980988,8.058884,22:49:40,
4.5681305,-3.0885162,8.068466,22:49:40,
4.419693,-3.1555634,8.073242,22:49:40,
4.5920715,-3.0071106,8.082825,22:49:41,
4.534622,-3.083725,8.097183,22:49:41,
4.553772,-2.9975433,8.049301,22:49:41,
4.735733,-2.9783936,7.9822693,22:49:41,
4.7261505,-2.8874054,7.5752563,22:49:42,
6.837845,-3.4620209,6.861786,22:49:42,
4.003113,-6.7133484,5.6503143,22:49:42,
3.4811707,-9.054871,2.7724915,22:49:42,
2.1260529,-9.289505,1.470047,22:49:43,
1.2114716,-9.39006,0.7757263,22:49:43,
2.7820587,-9.40921,1.4125824,22:49:43,
6.2919617,-4.66391,5.2480927,22:49:44,
8.207321,-3.0119019,7.7811584,22:49:44,
5.1714783,-9.016571,3.1363983,22:49:44,
3.7110138,-9.514557,1.608902,22:49:44,
5.075714,-6.5313873,0.27293396,22:49:45,
5.1762695,-5.023041,-0.04309082,22:49:45,
3.7349548,-5.2433014,0.07661438,22:49:45,
9.179367,-5.439621,-0.8666992,22:49:45,
7.8290405,-5.0134583,-2.2601318,22:49:46,
7.642288,-5.7221375,-1.4652557,22:49:46,
8.489838,-5.3151245,-1.4125824,22:49:46,
7.833832,-5.123596,-2.087738,22:49:47,
8.643066,-5.477936,-1.8243866,22:49:47,
8.992615,-5.1331635,-1.3551178,22:49:47,
8.590393,-4.9464264,-1.0055695,22:49:47,
8.53772,-4.754883,-1.0295105,22:49:48,
8.757996,-4.458008,-1.0007782,22:49:48,
8.628708,-4.4053345,-0.9433136,22:49:48,
8.777145,-4.2951965,-0.81881714,22:49:48,
8.236053,-4.5872955,-1.3407593,22:49:49,
8.829819,-4.711792,-1.019928,22:49:49,
8.5520935,-4.48674,-0.9576874,22:49:49,
8.590393,-4.458008,-0.87628174,22:49:49,
8.207321,-4.4101257,-1.043869,22:49:50,
8.576035,-4.759674,-1.201889,22:49:50,
8.595184,-4.7405243,-1.1923065,22:49:50,
8.451538,-4.625595,-1.2354126,22:49:50,
8.561661,-4.697418,-1.2114716,22:49:51,
8.418015,-4.7884064,-1.2880859,22:49:51,
8.53772,-4.912903,-1.2785034,22:49:51,
8.494629,-4.7453156,-1.2258301,22:49:51,
8.384491,-4.855438,-1.2832947,22:49:52,
8.418015,-4.9464264,-1.2066803,22:49:52,
8.49942,-4.7884064,-1.2785034,22:49:52,
8.288727,-4.9799347,-1.450882,22:49:52,
8.12114,-4.6543274,-1.6711578,22:49:53,
8.494629,-4.673477,-1.5322876,22:49:53,
8.489838,-4.7022095,-1.498764,22:49:53,
8.571243,-4.66391,-1.3790588,22:49:53,
8.556885,-4.7165833,-1.3886414,22:49:54,
8.427597,-4.601654,-1.3838501,22:49:54,
8.485046,-4.7261505,-1.3503265,22:49:54,
8.456314,-4.692642,-1.3886414,22:49:54,
8.566452,-4.5729218,-1.3886414,22:49:55,
8.389282,-4.802765,-1.3742676,22:49:55,
8.307877,-5.1283875,-1.4652557,22:49:55,
6.0142365,-5.645523,-0.7086792,22:49:55,
5.0852814,-7.723694,-1.608902,22:49:56,
2.4756012,-9.18895,-0.9864044,22:49:56,
-2.3606873,-9.222458,-3.5434113,22:49:57,
0.5746155,-9.418793,-4.074936,22:49:57,
0.52194214,-8.67659,-4.400543,22:49:57,
0.3543396,-8.671799,-4.5010986,22:49:57,
0.65600586,-8.67659,-4.48674,22:49:58,
0.746994,-8.671799,-4.553772,22:49:58,
0.881073,-8.729263,-4.4723663,22:49:58,
0.86190796,-8.753204,-4.4244843,22:49:58,
0.91937256,-8.815445,-4.395752,22:49:59,
0.9002228,-8.738831,-4.32872,22:49:59,
1.0007782,-8.858551,-4.3095703,22:49:59,
1.1492157,-8.791504,-4.266464,22:49:59,
0.77093506,-8.757996,-4.4484253,22:50:00,
0.79008484,-8.686157,-4.5441895,22:50:00,
0.8379669,-8.667007,-4.601654,22:50:00,
0.7805023,-8.681381,-4.5010986,22:50:00,
0.5315094,-8.83461,-4.6591187,22:50:01,
0.21548462,-9.222458,-3.399765,22:50:01,
1.0726013,-9.078812,-1.1013336,22:50:01,
1.470047,-8.772354,0.28251648,22:50:02,
1.7525482,-9.002197,1.4221497,22:50:02,
1.790863,-9.552872,1.8914185,22:50:02,
1.901001,-9.485825,1.7860718,22:50:02,
1.470047,-9.423584,2.059021,22:50:03,
1.8962097,-9.504974,1.7477722,22:50:03,
1.9632416,-9.5720215,1.608902,22:50:03,
1.6519928,-9.648636,1.5514374,22:50:03,
1.4652557,-9.112335,1.0726013,22:50:04,
1.0773926,-5.640747,1.4269409,22:50:04,
2.1021118,-9.912003,5.578491,22:50:05,
2.5234833,-6.5601196,6.866577,22:50:05,
3.7445374,-6.756439,6.229706,22:50:05,
3.6774902,-6.4212494,6.229706,22:50:05,
5.118805,-4.9033203,6.837845,22:50:06,
5.6072235,-3.8403015,7.278366,22:50:06,
5.669464,-3.6104584,7.0628967,22:50:06,
5.865799,-4.060562,6.789963,22:50:06,
5.932831,-4.5489807,6.2871704,22:50:07,
5.817917,-4.6112366,6.2680206,22:50:07,
5.9472046,-4.649536,6.210556,22:50:07,
6.071701,-4.6303864,6.1100006,22:50:07,
6.04776,-4.7405243,6.04776,22:50:08,
5.9711456,-4.82193,6.0142365,22:50:08,
6.0190277,-4.754883,6.06691,22:50:08,
6.023819,-4.7405243,6.023819,22:50:08,
6.06691,-4.7692566,5.9950867,22:50:09,
6.071701,-4.639969,6.0860596,22:50:09,
5.214569,-4.3335114,6.7707977,22:50:09,
5.530609,-4.266464,6.7612305,22:50:09,
5.530609,-3.916916,7.091629,22:50:10,
4.6303864,-7.7859497,5.8993073,22:50:10,
4.2904053,-5.932831,6.1100006,22:50:10,
5.774811,-2.3271637,5.827484,22:50:10,
6.033386,-2.9783936,7.043747,22:50:11,
5.693405,-3.940857,6.9384003,22:50:11,
5.4108887,-4.1850586,7.230484,22:50:11,
5.0613403,-4.0414124,7.4938507,22:50:11,
5.008667,-4.003113,7.45076,22:50:12,
4.8650208,-3.7253723,7.4459686,22:50:12,
5.1618958,-3.4189148,7.8529816,22:50:12,
4.352661,-3.2561188,6.5888367,22:50:12,
4.1754913,-5.39653,7.2161255,22:50:13,
5.4970856,-6.9000854,8.097183,22:50:13,
5.90889,-3.5051117,7.13472,22:50:13,
5.841858,-3.5146942,6.9862823,22:50:13,
5.865799,-3.9456482,6.703766,22:50:14,
5.6981964,-4.0892944,6.708557,22:50:14,
5.9424133,-4.2233734,6.4835052,22:50:14,
5.980713,-4.242523,6.478714,22:50:14,
5.932831,-4.3813934,6.392517,22:50:15,
5.9711456,-4.419693,6.301544,22:50:15,
5.9232483,-4.3909607,6.406891,22:50:15,
5.9184723,-4.5394135,6.253662,22:50:15,
5.8801575,-4.3382874,6.46434,22:50:16,
5.9759216,-4.299988,6.435608,22:50:16,
5.913681,-4.3574524,6.4020996,22:50:16,
5.9519806,-4.481949,6.325485,22:50:16,
5.8849487,-4.6064453,6.277603,22:50:17,
5.8801575,-4.5872955,6.3111115,22:50:17,
5.8945312,-4.352661,6.4451904,22:50:17,
4.9751587,-4.936844,6.823471,22:50:17,
5.233719,-6.5074463,5.693405,22:50:18,
3.2513275,-9.950302,5.228943,22:50:18,
3.715805,-7.091629,2.8059998,22:50:18,
2.7581177,-8.264786,6.5553284,22:50:18,
1.9967651,-8.279144,2.6671448,22:50:19,
6.914459,-2.920929,4.558563,22:50:19,
7.7141113,-3.4811707,6.6750336,22:50:19,
6.574478,-5.932831,0.43574524,22:50:19,
8.451538,-6.5840607,-0.52194214,22:50:20,
7.211334,-7.1299286,-2.130844,22:50:20,
7.642288,-5.865799,-2.3894196,22:50:20,
7.45076,-4.888962,-1.7956543,22:50:20,
9.361328,-6.459549,-3.447647,22:50:21,
7.800308,-4.2521057,-1.7238312,22:50:21,
8.12114,-4.3335114,-1.5514374,22:50:21,
8.216904,-4.917694,-1.019928,22:50:21,
8.83461,-4.1132355,-1.2689209,22:50:22,
8.71489,-4.3335114,-1.3742676,22:50:22,
8.51857,-4.553772,-1.5801697,22:50:22,
8.734055,-4.6543274,-1.9967651,22:50:22,
8.422806,-4.7165833,-1.9057922,22:50:23,
8.3797,-4.6830597,-1.8243866,22:50:23,
8.580826,-4.6351776,-1.9680328,22:50:23,
8.3797,-4.7453156,-1.9057922,22:50:23,
8.461105,-4.6543274,-1.9440918,22:50:24,
8.384491,-4.673477,-2.111679,22:50:24,
8.418015,-4.778824,-1.9440918,22:50:24,
8.413223,-4.596863,-2.0781708,22:50:24,
8.427597,-4.6064453,-2.0925293,22:50:25,
8.470688,-4.644745,-2.0063477,22:50:25,
8.461105,-4.6591187,-2.059021,22:50:25,
8.475479,-4.5920715,-1.9536743,22:50:25,
8.437164,-4.601654,-1.9871826,22:50:26,
8.51857,-4.5729218,-2.1021118,22:50:26,
8.082825,-4.50589,-1.8770599,22:50:26,
8.810669,-4.6351776,-1.1156921,22:50:26,
8.619125,-4.673477,-1.2545624,22:50:27,
8.638275,-4.3861847,-1.1587982,22:50:27,
9.433151,-4.2712555,-1.9201508,22:50:27,
8.868118,-3.4045563,-1.5562286,22:50:27,
9.361328,-2.7437592,-1.790863,22:50:28,
9.366119,-2.9352875,-1.948883,22:50:28,
8.781937,-3.5865173,-1.6472168,22:50:28,
8.595184,-3.4715881,-1.9201508,22:50:28,
8.585602,-3.8403015,-2.0542297,22:50:29,
8.422806,-5.2241516,-1.3982086,22:50:29,
8.734055,-3.7972107,-1.9057922,22:50:29,
8.71489,-3.902542,-2.0207062,22:50:29,
8.5520935,-3.940857,-1.9440918,22:50:30,
8.777145,-3.8594513,-1.9536743,22:50:30,
8.786728,-3.9456482,-2.0350647,22:50:30,
8.738831,-4.060562,-1.9393005,22:50:30,
8.786728,-3.897766,-2.015915,22:50:31,
8.757996,-4.079727,-2.0733795,22:50:31,
8.719681,-4.0940857,-2.0733795,22:50:31,
8.614334,-4.003113,-2.1547852,22:50:31,
8.719681,-4.0222626,-2.2170258,22:50:32,
8.724472,-3.9695892,-2.0733795,22:50:32,
8.700531,-3.9552155,-2.1691437,22:50:32,
8.671799,-3.988739,-2.1595764,22:50:32,
8.580826,-4.1563416,-2.063797,22:50:33,
7.3262634,-4.2760468,-1.5658112,22:50:33,
7.1299286,-6.914459,-0.99598694,22:50:33,
2.9544525,-8.997406,-1.177948,22:50:33,
2.9879608,-9.375702,-1.4029999,22:50:34,
0.25857544,-9.34697,-2.3128052,22:50:34,
0.25857544,-9.34697,-2.3128052,22:50:34,
0.6320648,-9.595963,-3.2752686,22:50:34,
-0.40222168,-8.906433,-4.18985,22:50:35,
-0.1484375,-8.887283,-4.1707,22:50:35,
-0.42138672,-8.930374,-4.6064453,22:50:35,
-0.02394104,-8.700531,-4.481949,22:50:35,
0.9002228,-8.877701,-4.7165833,22:50:36,
0.42616272,-8.987839,-4.2904053,22:50:36,
0.34954834,-8.820236,-4.3861847,22:50:36,
0.24899292,-8.71489,-4.5250397,22:50:36,
0.32081604,-8.719681,-4.4532166,22:50:37,
0.22026062,-8.65744,-4.4771576,22:50:37,
0.22026062,-8.65744,-4.4771576,22:50:37,
0.43095398,-8.786728,-4.376602,22:50:37,
0.30166626,-8.820236,-4.443634,22:50:38,
0.6464386,-8.781937,-4.467575,22:50:38,
0.47883606,-8.748413,-4.395752,22:50:38,
0.07182312,-9.01178,-4.912903,22:50:38,
1.6472168,-8.236053,-0.71347046,22:50:39,
2.3128052,-8.85376,0.4405365,22:50:39,
2.920929,-9.107544,1.2066803,22:50:40,
3.1699219,-9.519348,1.498764,22:50:40,
2.6910858,-9.356537,1.3072357,22:50:40,
2.652771,-9.121902,1.4269409,22:50:40,
2.920929,-9.270355,1.6472168,22:50:41,
