angleX,angleY,angleZ,Time,
8.140289,-3.2992096,-4.458008,22:58:01,
8.034943,-3.5625763,-4.4101257,22:58:01,
8.058884,-3.4045563,-4.4963074,22:58:01,
8.015793,-3.5529938,-4.3335114,22:58:01,
8.082825,-3.3710327,-4.2473145,22:58:02,
8.432373,-3.055008,-3.8690338,22:58:02,
8.408432,-3.1795044,-3.9312744,22:58:02,
8.269577,-3.10289,-3.9983215,22:58:02,
8.51857,-3.0933075,-3.8019867,22:58:03,
8.331818,-3.2082367,-3.8355103,22:58:03,
8.647858,-3.2321777,-3.806778,22:58:03,
8.523361,-3.217804,-3.8881836,22:58:03,
8.274368,-2.762909,-2.9544525,22:58:04,
8.65744,-3.1699219,-3.5003204,22:58:04,
8.5520935,-3.0980988,-3.5386353,22:58:04,
8.595184,-3.1986542,-3.5960846,22:58:05,
8.547302,-3.289627,-3.5673676,22:58:05,
8.403656,-3.3854065,-3.6774902,22:58:05,
8.413223,-3.2034454,-3.7924194,22:58:05,
8.418015,-3.2369537,-3.8450928,22:58:06,
8.240845,-3.3662415,-3.873825,22:58:06,
8.413223,-3.2369537,-3.7493134,22:58:06,
5.9472046,-5.3151245,-1.5562286,22:58:06,
3.533844,-9.241623,-3.2273865,22:58:07,
-0.10534668,-8.882492,-1.2832947,22:58:07,
-3.7110138,-9.308655,-1.8722687,22:58:07,
-3.265686,-9.1458435,-2.3846283,22:58:07,
-4.3335114,-8.968674,-3.7062225,22:58:08,
-3.265686,-8.365341,-2.5187073,22:58:08,
-3.150772,-8.580826,-2.9065552,22:58:08,
-3.3614655,-8.71489,-2.695877,22:58:08,
-3.5386353,-8.628708,-2.7437592,22:58:09,
-3.3614655,-8.777145,-3.1172485,22:58:09,
-2.9736023,-8.781937,-3.0071106,22:58:09,
1.1731567,-7.0389557,0.24899292,22:58:10,
2.1787262,-9.792282,-0.18196106,22:58:10,
2.3894196,-9.5720215,-0.36392212,22:58:10,
1.5370789,-9.854538,0.52194214,22:58:11,
1.5610199,-9.964661,1.6232758,22:58:12,
1.8243866,-9.897629,0.99598694,22:58:12,
1.0534515,-9.385269,0.24899292,22:58:12,
2.3846283,-5.621582,0.9816284,22:58:12,
2.2361908,-8.49942,1.4796143,22:58:13,
2.1835175,-9.126694,4.304779,22:58:13,
2.9783936,-7.680603,4.577713,22:58:14,
4.687851,-6.842636,4.960785,22:58:14,
5.8610077,-6.277603,4.759674,22:58:14,
5.8131256,-6.5313873,4.1802826,22:58:14,
6.2392883,-6.459549,3.9456482,22:58:15,
5.4300537,-6.2440796,4.639969,22:58:15,
6.0381775,-6.06691,4.7644653,22:58:15,
6.009445,-6.009445,4.850647,22:58:15,
5.961563,-5.956772,4.912903,22:58:16,
6.071701,-5.9998627,4.778824,22:58:16,
6.033386,-5.9711456,4.8171387,22:58:16,
6.0573273,-5.9472046,4.783615,22:58:16,
6.3973083,-5.635956,4.8841705,22:58:17,
6.0860596,-5.5689087,5.094864,22:58:17,
6.3302765,-5.4539948,4.7453156,22:58:17,
6.6463013,-5.099655,5.1954193,22:58:17,
5.233719,-7.7332764,8.916,22:58:18,
0.24899292,-2.4756012,6.9384003,22:58:18,
2.3894196,-1.790863,8.542511,22:58:18,
2.2840729,-4.8171387,7.4890594,22:58:18,
4.7979736,-3.6296082,7.436386,22:58:19,
5.4731445,-3.8355103,7.3502045,22:58:19,
5.6072235,-1.9919739,7.1538696,22:58:19,
4.9559937,-3.5434113,6.9671326,22:58:19,
1.2354126,-4.5394135,7.7859497,22:58:20,
5.1523285,-4.4149017,7.776367,22:58:20,
5.1523285,-4.4149017,7.776367,22:58:20,
4.2089996,-4.7165833,6.9910736,22:58:21,
4.8985443,-4.5825043,7.1059875,22:58:21,
4.7692566,-4.515457,7.2592163,22:58:21,
4.989517,-4.5441895,7.1443024,22:58:21,
4.6112366,-4.4101257,7.278366,22:58:22,
4.9703674,-4.2712555,7.2640076,22:58:22,
4.9512024,-4.2233734,7.27359,22:58:22,
4.9272614,-4.2281647,7.254425,22:58:22,
4.9224854,-4.218582,7.2879486,22:58:23,
4.912903,-4.1802826,7.3310394,22:58:23,
4.8362885,-4.079727,7.3597717,22:58:23,
4.9081116,-4.03183,7.3980865,22:58:23,
5.23851,-3.7684784,7.752426,22:58:24,
4.280838,-9.112335,5.0134583,22:58:24,
-0.5315094,-6.0812683,3.241745,22:58:24,
2.2744904,-4.697418,8.274368,22:58:24,
2.9113464,-5.23851,6.7612305,22:58:25,
0.22026062,-5.5210266,8.312668,22:58:25,
2.9400787,-5.803543,6.708557,22:58:25,
1.2402039,-5.8562164,7.723694,22:58:25,
1.9871826,-5.5449677,7.565674,22:58:26,
2.7054443,-5.8131256,7.4938507,22:58:26,
2.3989868,-5.7604523,7.5608826,22:58:26,
2.7102356,-6.0381775,7.3693542,22:58:26,
2.5953217,-5.90889,6.9479675,22:58:27,
2.3271637,-5.7891846,7.6853943,22:58:27,
2.1404114,-5.578491,7.7428436,22:58:27,
3.849884,-5.90889,6.6463013,22:58:27,
3.3231506,-6.933609,6.4835052,22:58:28,
0.09576416,-4.984726,7.8242493,22:58:28,
1.7238312,-6.2201385,6.569687,22:58:28,
0.38786316,-5.166687,7.426819,22:58:28,
1.6807251,-5.482727,7.7332764,22:58:29,
1.7812805,-5.736511,7.6662292,22:58:29,
1.8674774,-5.9998627,7.656662,22:58:29,
1.3072357,-4.759674,9.002197,22:58:29,
0.8236084,-5.367798,8.221695,22:58:30,
0.36392212,-6.0621185,7.2161255,22:58:30,
1.0821838,-5.932831,7.5369415,22:58:30,
1.5706024,-6.04776,7.4411774,22:58:30,
1.7525482,-6.272812,7.5273743,22:58:31,
0.43095398,-6.004654,7.1682434,22:58:31,
0.24420166,-5.8083344,7.8912964,22:58:31,
-0.18675232,-6.435608,7.4220276,22:58:31,
1.3551178,-5.343857,8.700531,22:58:32,
0.16758728,-6.3159027,6.751648,22:58:32,
-0.16281128,-5.530609,8.820236,22:58:32,
0.7374115,-5.23851,8.18338,22:58:32,
0.40222168,-5.612015,7.7572174,22:58:33,
0.23942566,-5.7460785,7.9583282,22:58:33,
1.0151367,-5.185837,8.36055,22:58:33,
0.4118042,-5.7652435,7.814682,22:58:33,
0.58418274,-5.73172,7.508209,22:58:34,
2.015915,-5.846634,7.728485,22:58:34,
0.7517853,-5.7508698,7.819458,22:58:34,
0.62727356,-6.114792,7.9008636,22:58:34,
1.2880859,-5.7891846,7.8721313,22:58:35,
0.69911194,-6.090851,7.7667847,22:58:35,
0.588974,-5.9232483,7.5991974,22:58:35,
1.359909,-5.961563,7.886505,22:58:35,
1.043869,-5.827484,7.7380676,22:58:36,
1.0343018,-5.8610077,7.728485,22:58:36,
1.3311768,-5.8610077,7.771576,22:58:36,
1.177948,-5.8801575,7.7141113,22:58:36,
1.2880859,-5.6981964,7.776367,22:58:37,
1.6376343,-5.5114594,7.881714,22:58:37,
0.8714905,-5.937622,7.642288,22:58:37,
1.359909,-5.8849487,7.7859497,22:58:37,
1.2593536,-5.9040985,7.6662292,22:58:38,
1.493988,-5.8370667,7.7380676,22:58:38,
1.2737122,-5.8849487,7.7380676,22:58:38,
1.1923065,-5.827484,7.656662,22:58:38,
1.2545624,-5.865799,7.656662,22:58:39,
1.3838501,-5.822693,7.723694,22:58:39,
-0.27293396,-4.989517,7.977478,22:58:39,
0.8092346,-5.640747,7.9248047,22:58:39,
0.2633667,-5.7604523,7.905655,22:58:40,
1.0390778,-5.8801575,7.776367,22:58:40,
-0.10055542,-5.41568,8.011002,22:58:40,
-0.19154358,-5.147537,8.32225,22:58:40,
0.0861969,-5.420471,8.16423,22:58:41,
0.34954834,-5.2241516,8.288727,22:58:41,
0.25378418,-5.3390656,8.125916,22:58:41,
-0.28251648,-5.286392,8.00621,22:58:41,
-0.6368561,-4.0892944,8.9830475,22:58:42,
-1.3024445,-5.1810455,7.8242493,22:58:42,
-0.43095398,-5.094864,8.221695,22:58:42,
1.632843,-5.7604523,7.747635,22:58:42,
1.0486603,-5.6263733,7.814682,22:58:43,
0.72784424,-5.458786,7.991852,22:58:43,
0.77093506,-5.530609,8.049301,22:58:43,
1.06781,-5.4252625,8.154648,22:58:43,
1.0486603,-5.434845,8.011002,22:58:44,
1.1875305,-5.5928497,7.9439545,22:58:44,
1.1348572,-5.3582306,7.9487457,22:58:44,
1.3407593,-5.458786,8.054092,22:58:44,
1.2210388,-5.5593414,7.9248047,22:58:45,
1.0247192,-5.501877,7.857773,22:58:45,
1.0582428,-5.4539948,7.934387,22:58:45,
1.4029999,-5.482727,7.953537,22:58:45,
1.4604645,-5.41568,7.9200134,22:58:46,
1.4652557,-5.372589,7.8912964,22:58:46,
1.901001,-5.578491,7.833832,22:58:46,
1.901001,-5.501877,7.776367,22:58:46,
1.8722687,-5.487503,7.8098907,22:58:47,
2.0494385,-5.5354004,7.8242493,22:58:47,
1.8291626,-5.1762695,8.054092,22:58:47,
1.8866272,-5.3773804,7.929596,22:58:47,
2.0063477,-5.4731445,7.953537,22:58:48,
2.0446472,-5.3869476,7.857773,22:58:48,
2.0207062,-5.3869476,7.9008636,22:58:48,
2.0446472,-5.367798,7.8290405,22:58:48,
2.1882935,-5.3342743,7.862564,22:58:49,
