angleX,angleY,angleZ,Time,
8.705322,-4.213791,-1.8100128,22:56:53,
8.67659,-4.213791,-1.742981,22:56:54,
8.69574,-4.237732,-1.8243866,22:56:54,
8.930374,-4.2521057,-1.5849609,22:56:54,
7.8481903,-4.213791,-0.9528961,22:56:54,
8.48027,-4.2951965,-0.94810486,22:56:55,
8.882492,-4.1132355,-0.9289551,22:56:55,
8.777145,-4.5825043,-0.8714905,22:56:55,
8.470688,-4.266464,-0.9864044,22:56:55,
9.476257,-4.3143463,-0.50756836,22:56:56,
8.805878,-4.261673,-0.61291504,22:56:56,
8.724472,-4.4053345,-0.5746155,22:56:56,
8.825027,-4.4053345,-0.5458832,22:56:56,
8.623917,-4.5441895,-0.8379669,22:56:57,
8.547302,-4.371811,-0.4980011,22:56:57,
8.652649,-4.285614,-0.68473816,22:56:57,
8.571243,-4.3861847,-0.84754944,22:56:57,
9.208099,-4.1707,-0.61291504,22:56:58,
9.528931,-4.4771576,-0.22984314,22:56:58,
8.451538,-4.266464,-0.56503296,22:56:58,
8.767563,-4.400543,-0.33039856,22:56:58,
8.805878,-4.2089996,-0.5698242,22:56:59,
8.738831,-4.2089996,-0.588974,22:56:59,
8.820236,-4.376602,-0.56503296,22:56:59,
8.844177,-4.285614,-0.50756836,22:56:59,
9.006989,-4.3574524,-0.47883606,22:57:00,
8.628708,-4.2089996,-0.6751709,22:57:00,
8.69574,-4.060562,-0.68473816,22:57:00,
6.4260406,-4.7022095,0.02394104,22:57:00,
4.577713,-8.456314,-0.16281128,22:57:01,
2.3175812,-8.877701,-0.9433136,22:57:01,
-0.15802002,-9.653427,-2.5474243,22:57:01,
-2.3989868,-8.844177,-4.0462036,22:57:02,
-1.4221497,-8.968674,-4.3095703,22:57:02,
-1.948883,-8.978256,-4.4101257,22:57:02,
-0.99598694,-8.633499,-4.534622,22:57:02,
-1.1204834,-8.67659,-4.7453156,22:57:03,
-0.7661438,-8.638275,-4.5489807,22:57:03,
-0.82839966,-8.652649,-4.5872955,22:57:03,
-0.588974,-8.667007,-4.577713,22:57:03,
-0.6943207,-8.667007,-4.3670197,22:57:04,
-0.83317566,-8.882492,-4.48674,22:57:04,
-0.6464386,-8.599976,-4.5010986,22:57:04,
-0.746994,-8.820236,-4.596863,22:57:04,
-0.8427582,-8.959106,-4.616028,22:57:05,
1.0390778,-9.01178,-0.5985565,22:57:05,
1.5274963,-8.85376,0.65122986,22:57:06,
2.0446472,-9.466675,1.4221497,22:57:06,
2.106903,-9.500198,1.608902,22:57:06,
1.8818359,-9.591171,1.6663666,22:57:06,
1.7286072,-9.495407,1.5131378,22:57:07,
1.9967651,-9.634262,1.5562286,22:57:07,
1.9057922,-9.658203,1.3742676,22:57:07,
1.7142487,-9.275131,1.2593536,22:57:07,
0.9241638,-5.8993073,1.019928,22:57:08,
1.2832947,-8.523361,1.3215942,22:57:08,
2.9640198,-8.327026,5.4922943,22:57:09,
4.395752,-6.6750336,6.1339417,22:57:09,
4.060562,-6.435608,6.0190277,22:57:09,
5.1762695,-4.644745,6.8330536,22:57:09,
5.688629,-4.1850586,6.8569946,22:57:10,
5.5354004,-4.6064453,6.5648956,22:57:10,
5.640747,-4.82193,6.3733673,22:57:10,
5.9902954,-4.6112366,6.210556,22:57:10,
5.9472046,-4.668701,6.200989,22:57:11,
5.8945312,-4.5729218,6.301544,22:57:11,
5.8370667,-4.5729218,6.325485,22:57:11,
5.937622,-4.601654,6.2680206,22:57:11,
5.90889,-4.6064453,6.253662,22:57:12,
5.875366,-4.5681305,6.272812,22:57:12,
5.597641,-4.687851,6.478714,22:57:12,
5.669464,-4.625595,6.3589935,22:57:12,
5.659897,-3.9456482,6.81868,22:57:13,
5.7029877,-3.1555634,7.3070984,22:57:13,
5.793976,-5.578491,7.3070984,22:57:13,
4.48674,-7.7811584,4.759674,22:57:13,
4.1707,-2.9352875,6.1961975,22:57:14,
5.1379547,-2.4851837,6.837845,22:57:14,
5.1954193,-4.4484253,6.9288177,22:57:14,
4.5681305,-4.48674,7.4459686,22:57:14,
4.831497,-4.2281647,7.402878,22:57:15,
4.850647,-4.2473145,7.3310394,22:57:15,
5.319916,-3.1459808,7.972687,22:57:15,
3.7636871,-3.4907532,6.5792694,22:57:15,
4.266464,-5.937622,6.3973083,22:57:16,
4.7740326,-2.6479797,7.321472,22:57:16,
6.076477,-2.652771,7.1443024,22:57:16,
6.0429688,-2.762909,7.053314,22:57:16,
5.9472046,-2.9975433,7.158661,22:57:17,
6.1339417,-3.7110138,6.6271515,22:57:17,
5.980713,-4.108444,6.550537,22:57:17,
5.9280396,-4.3670197,6.416458,22:57:17,
5.8610077,-4.2521057,6.569687,22:57:18,
5.937622,-4.3335114,6.387726,22:57:18,
5.8610077,-4.395752,6.4020996,22:57:18,
5.841858,-4.323929,6.4835052,22:57:18,
5.9040985,-4.280838,6.5361633,22:57:19,
5.9759216,-4.242523,6.459549,22:57:19,
5.985504,-4.2233734,6.4691315,22:57:19,
6.0142365,-4.1371765,6.4212494,22:57:19,
5.8562164,-4.280838,6.454773,22:57:20,
5.319916,-4.5489807,6.8809357,22:57:20,
4.831497,-6.277603,5.875366,22:57:20,
4.7931976,-7.316681,5.439621,22:57:20,
2.0015564,-8.135498,2.5522156,22:57:21,
3.6583405,-7.9391785,3.8019867,22:57:21,
4.376602,-5.487503,4.984726,22:57:21,
5.707779,-3.6870728,4.18985,22:57:21,
8.044525,-2.9161377,7.278366,22:57:22,
4.5825043,-3.3375244,5.252884,22:57:22,
5.616791,-9.1458435,1.6041107,22:57:22,
4.5825043,-7.6901703,0.5793915,22:57:22,
5.458786,-8.18338,-1.6759338,22:57:23,
6.1243744,-4.735733,-1.0917511,22:57:23,
7.5752563,-4.3143463,-2.2601318,22:57:23,
7.3262634,-5.190628,-2.3941956,22:57:23,
8.815445,-4.6351776,-2.2649078,22:57:24,
9.212891,-4.376602,-2.8921967,22:57:24,
8.547302,-4.668701,-1.6711578,22:57:24,
8.566452,-4.3382874,-2.724594,22:57:24,
8.154648,-4.6064453,-2.6336212,22:57:25,
8.145081,-4.7405243,-2.7485504,22:57:25,
8.3414,-4.534622,-2.62883,22:57:25,
8.145081,-4.7213593,-2.738968,22:57:25,
8.169022,-4.7213593,-2.7533264,22:57:26,
8.178589,-4.7022095,-2.738968,22:57:26,
8.236053,-4.668701,-2.7581177,22:57:26,
8.149857,-4.6351776,-2.8012085,22:57:26,
8.20253,-4.7022095,-2.7772675,22:57:27,
8.18338,-4.7740326,-2.834732,22:57:27,
8.116348,-4.7213593,-2.8443146,22:57:27,
8.049301,-4.577713,-2.8491058,22:57:27,
8.169022,-4.5633545,-2.7485504,22:57:28,
8.346191,-4.467575,-2.7772675,22:57:28,
8.288727,-4.6064453,-2.7724915,22:57:28,
8.355759,-4.553772,-2.8251648,22:57:28,
8.125916,-4.6351776,-2.8395233,22:57:29,
8.145081,-4.5394135,-2.8826141,22:57:29,
8.106766,-4.7022095,-2.8634644,22:57:29,
8.188171,-4.6351776,-2.8299408,22:57:29,
8.207321,-4.616028,-2.8491058,22:57:30,
8.178589,-4.7070007,-2.8251648,22:57:30,
8.226471,-4.5920715,-2.7724915,22:57:30,
8.274368,-4.5394135,-2.8538818,22:57:30,
8.169022,-4.5920715,-2.8059998,22:57:31,
8.207321,-4.616028,-2.7916412,22:57:31,
8.169022,-4.601654,-2.8491058,22:57:31,
8.135498,-4.644745,-2.8299408,22:57:31,
8.173798,-4.6591187,-2.8012085,22:57:32,
8.255203,-4.644745,-2.8299408,22:57:32,
8.18338,-4.625595,-2.8203735,22:57:32,
8.346191,-4.601654,-2.810791,22:57:32,
8.236053,-4.5920715,-2.7293854,22:57:33,
8.18338,-4.625595,-2.7916412,22:57:33,
8.12114,-4.673477,-2.8251648,22:57:33,
8.178589,-4.6543274,-2.8155823,22:57:33,
8.207321,-4.6543274,-2.8443146,22:57:34,
8.154648,-4.7453156,-2.78685,22:57:34,
8.135498,-4.697418,-2.7437592,22:57:34,
8.130707,-4.625595,-2.762909,22:57:34,
8.18338,-4.6351776,-2.7677002,22:57:35,
8.159439,-4.644745,-2.78685,22:57:35,
8.197754,-4.620804,-2.810791,22:57:35,
8.140289,-4.620804,-2.7820587,22:57:35,
8.145081,-4.644745,-2.6815033,22:57:36,
8.221695,-4.644745,-2.7677002,22:57:36,
8.154648,-4.692642,-2.7485504,22:57:36,
8.173798,-4.754883,-2.6815033,22:57:36,
7.5848236,-5.3390656,-2.0973206,22:57:37,
5.4013214,-5.7843933,-1.6184845,22:57:37,
4.0940857,-9.758774,-0.5458832,22:57:37,
1.5514374,-8.829819,-1.2354126,22:57:37,
0.39743042,-8.432373,-2.5091248,22:57:38,
-1.742981,-9.495407,-4.48674,22:57:38,
-2.6336212,-8.614334,-5.0421906,22:57:38,
-2.5234833,-8.939957,-4.8171387,22:57:38,
-2.2553406,-8.039734,-5.190628,22:57:39,
-2.2170258,-8.116348,-5.142746,22:57:39,
-2.0542297,-8.221695,-4.888962,22:57:39,
-2.0542297,-8.221695,-4.888962,22:57:39,
-1.9632416,-8.3797,-4.8123474,22:57:40,
-1.790863,-8.451538,-4.7165833,22:57:40,
-1.7956543,-8.441956,-4.8410797,22:57:40,
-1.6855164,-8.48027,-4.807556,22:57:40,
-2.9304962,-8.65744,-4.438843,22:57:41,
-2.0685883,-8.987839,-3.4428558,22:57:41,
-0.36392212,-9.294296,-2.0063477,22:57:41,
0.27772522,-9.1698,-1.0055695,22:57:41,
1.3886414,-9.557648,0.08140564,22:57:42,
2.1835175,-8.805878,0.44532776,22:57:42,
2.4851837,-9.955093,1.5945435,22:57:42,
2.0542297,-9.821014,1.0917511,22:57:42,
1.7621307,-9.155426,1.1348572,22:57:43,
2.3606873,-9.605545,1.608902,22:57:43,
2.2984314,-9.595963,1.4891968,22:57:43,
1.8866272,-9.4379425,1.1061249,22:57:43,
1.5370789,-8.3414,0.27293396,22:57:44,
0.723053,-2.6815033,0.5315094,22:57:44,
4.1994324,-9.907211,3.782837,22:57:44,
2.3654785,-8.882492,5.2911835,22:57:45,
3.6008759,-6.0190277,6.7133484,22:57:45,
4.807556,-5.817917,6.8043213,22:57:45,
4.194641,-6.2440796,6.4835052,22:57:45,
4.3861847,-5.5689087,6.4882812,22:57:46,
5.5401764,-4.4292755,6.909668,22:57:46,
5.7652435,-4.103668,6.727707,22:57:46,
5.9759216,-4.2904053,6.5170135,22:57:46,
6.0812683,-4.1850586,6.4260406,22:57:47,
6.1770477,-4.3574524,6.1530914,22:57:47,
6.1770477,-4.232956,6.277603,22:57:47,
6.4212494,-3.8929749,6.258438,22:57:47,
6.3494263,-3.7924194,6.387726,22:57:48,
6.3350525,-3.8403015,6.368576,22:57:48,
6.387726,-3.7253723,6.368576,22:57:48,
6.392517,-3.6774902,6.4020996,22:57:48,
6.4212494,-3.6343994,6.416458,22:57:49,
6.3302765,-3.6583405,6.459549,22:57:49,
6.2440796,-3.4189148,6.6894073,22:57:49,
6.1004333,-3.1986542,6.8569946,22:57:49,
5.827484,-3.126831,7.225708,22:57:50,
6.3542175,-5.008667,6.7181244,22:57:50,
3.3949738,-2.039856,5.8610077,22:57:50,
5.9280396,-2.62883,7.0389557,22:57:51,
4.692642,-3.4428558,8.030151,22:57:51,
4.529831,-3.3901825,7.953537,22:57:51,
4.491516,-3.5913086,7.8721313,22:57:51,
4.5825043,-3.4811707,7.819458,22:57:52,
4.802765,-3.1172485,7.814682,22:57:52,
5.032608,-2.7772675,8.106766,22:57:52,
3.8450928,-2.1404114,7.2352753,22:57:52,
3.988739,-4.8123474,7.3502045,22:57:53,
5.597641,-4.9703674,7.4938507,22:57:53,
6.009445,-2.1547852,7.570465,22:57:53,
5.846634,-2.5187073,7.345413,22:57:53,
5.8993073,-2.9831696,7.206543,22:57:54,
5.8322754,-3.6343994,6.847412,22:57:54,
5.956772,-3.5003204,6.9288177,22:57:54,
5.8849487,-3.4620209,6.895294,22:57:54,
6.0381775,-3.3662415,6.9000854,22:57:55,
6.1100006,-3.3183594,6.8809357,22:57:55,
6.114792,-3.1890717,6.9240265,22:57:55,
6.114792,-3.193863,6.914459,22:57:55,
6.1052094,-3.1603394,6.9192505,22:57:56,
6.1100006,-3.1795044,6.933609,22:57:56,
6.095642,-3.2752686,6.9048767,22:57:56,
6.1004333,-3.313568,6.909668,22:57:56,
5.9040985,-3.8211517,6.751648,22:57:57,
5.463562,-3.9743805,7.211334,22:57:57,
4.984726,-4.687851,6.8809357,22:57:57,
5.023041,-4.4771576,7.139511,22:57:57,
4.3574524,-9.88327,7.0389557,22:57:58,
2.992752,-5.736511,7.747635,22:57:58,
3.0645752,-1.9871826,8.154648,22:57:58,
4.778824,-3.1986542,7.4459686,22:57:59,
4.984726,-3.3806152,7.9248047,22:57:59,
4.625595,-2.9065552,8.030151,22:57:59,
4.5729218,-2.7533264,8.178589,22:57:59,
5.008667,-2.3032227,8.216904,22:58:00,
4.711792,-2.62883,8.135498,22:58:00,
4.620804,-2.652771,8.169022,22:58:00,
4.639969,-2.7581177,8.111557,22:58:00,
4.7261505,-2.700653,8.125916,22:58:01,
4.596863,-2.7293854,8.149857,22:58:01,
4.558563,-2.6910858,8.197754,22:58:01,
4.6591187,-2.676712,8.169022,22:58:01,
4.66391,-2.5043335,8.188171,22:58:02,
4.620804,-2.5953217,8.269577,22:58:02,
4.5872955,-2.5187073,8.212112,22:58:02,
4.50589,-2.5043335,8.221695,22:58:02,
4.7644653,-2.4133606,8.226471,22:58:03,
4.5250397,-2.466034,8.269577,22:58:03,
4.4484253,-2.5665894,8.288727,22:58:03,
4.50589,-2.47081,8.20253,22:58:03,
4.6782684,-2.47081,8.188171,22:58:04,
4.6112366,-2.5091248,8.178589,22:58:04,
4.668701,-2.4181366,8.216904,22:58:04,
4.6303864,-2.494751,8.226471,22:58:04,
4.6351776,-2.466034,8.20253,22:58:05,
4.697418,-2.4564514,8.197754,22:58:05,
4.6064453,-2.489975,8.226471,22:58:05,
4.6064453,-2.5234833,8.18338,22:58:05,
4.5920715,-2.561798,8.192963,22:58:06,
4.5920715,-2.5905304,8.20253,22:58:06,
4.3909607,-2.5665894,8.140289,22:58:06,
5.166687,-2.2792816,8.058884,22:58:06,
5.185837,-2.6000977,7.972687,22:58:07,
6.6319427,-4.103668,6.4835052,22:58:07,
3.5865173,-5.7029877,7.412445,22:58:07,
4.1802826,-9.42836,3.8211517,22:58:07,
3.150772,-9.504974,1.3886414,22:58:08,
0.28251648,-9.969452,0.93852234,22:58:08,
1.948883,-9.193741,2.9831696,22:58:08,
2.039856,-9.888046,4.5441895,22:58:09,
4.888962,-6.6702423,4.1754913,22:58:09,
2.2026672,-2.308014,4.7740326,22:58:09,
6.8569946,-5.5114594,-1.4365234,22:58:09,
9.40921,-4.596863,-1.6711578,22:58:10,
6.9910736,-4.7884064,-1.1731567,22:58:10,
8.8489685,-4.48674,-1.0390778,22:58:10,
8.599976,-4.6112366,-1.5514374,22:58:10,
8.336609,-4.438843,-1.9297333,22:58:11,
8.374924,-4.5729218,-2.0685883,22:58:11,
8.619125,-4.4244843,-1.8195953,22:58:11,
8.547302,-4.491516,-1.8004456,22:58:11,
8.53772,-4.4244843,-1.924942,22:58:12,
8.465897,-4.4149017,-1.9440918,22:58:12,
8.465897,-4.4484253,-1.8866272,22:58:12,
8.528152,-4.458008,-1.9871826,22:58:12,
8.346191,-4.4963074,-2.087738,22:58:13,
8.451538,-4.4771576,-2.0350647,22:58:13,
8.432373,-4.5010986,-2.039856,22:58:13,
8.528152,-4.601654,-2.063797,22:58:13,
8.283936,-4.5250397,-2.2170258,22:58:14,
8.365341,-4.625595,-2.221817,22:58:14,
8.317459,-4.5920715,-2.1691437,22:58:14,
8.365341,-4.5633545,-2.2409668,22:58:14,
8.465897,-4.529831,-2.0542297,22:58:15,
8.427597,-4.6112366,-2.149994,22:58:15,
8.432373,-4.616028,-2.1212616,22:58:15,
8.422806,-4.5825043,-2.1356354,22:58:15,
8.446747,-4.5633545,-2.111679,22:58:16,
8.432373,-4.616028,-2.1691437,22:58:16,
8.370132,-4.620804,-2.149994,22:58:16,
8.437164,-4.6064453,-2.1452026,22:58:17,
8.418015,-4.616028,-2.1643524,22:58:17,
8.3797,-4.601654,-2.1356354,22:58:17,
8.494629,-4.5681305,-2.111679,22:58:17,
8.408432,-4.6351776,-2.1452026,22:58:18,
8.403656,-4.596863,-2.221817,22:58:18,
8.418015,-4.5729218,-2.1835175,22:58:18,
8.327026,-4.668701,-2.2505493,22:58:18,
8.408432,-4.711792,-2.1547852,22:58:19,
8.465897,-4.5872955,-2.1260529,22:58:19,
8.3940735,-4.5920715,-2.2074585,22:58:19,
8.389282,-4.625595,-2.0925293,22:58:19,
8.3940735,-4.596863,-2.082962,22:58:20,
8.437164,-4.644745,-2.0111237,22:58:20,
8.408432,-4.625595,-2.0733795,22:58:20,
6.914459,-5.233719,-1.154007,22:58:20,
7.1490936,-8.65744,-1.4652557,22:58:21,
3.3854065,-8.954315,0.0909729,22:58:21,
0.44532776,-8.456314,-1.9728241,22:58:21,
-1.3982086,-9.792282,-4.32872,22:58:21,
-0.8379669,-9.088394,-2.7677002,22:58:22,
-1.450882,-9.117126,-5.482727,22:58:22,
-1.450882,-9.117126,-5.482727,22:58:22,
-0.4692688,-8.935165,-5.0661316,22:58:22,
-0.9241638,-8.757996,-4.529831,22:58:23,
-0.84754944,-8.532928,-4.9512024,22:58:23,
-0.38786316,-8.475479,-5.0613403,22:58:23,
-0.42616272,-8.580826,-5.0038757,22:58:23,
-0.62249756,-8.604767,-4.8410797,22:58:24,
-0.6320648,-8.528152,-4.7692566,22:58:24,
-0.65600586,-8.580826,-4.697418,22:58:24,
-0.62249756,-8.595184,-4.668701,22:58:24,
-0.6799469,-8.671799,-4.6112366,22:58:25,
-0.8523407,-8.901642,-4.4963074,22:58:25,
-1.9536743,-8.283936,-4.458008,22:58:25,
0.2059021,-9.7348175,-2.2936401,22:58:26,
1.2306213,-8.753204,-0.43095398,22:58:26,
1.7765045,-8.762772,0.61291504,22:58:26,
2.4612427,-9.366119,1.4413147,22:58:26,
2.5761566,-9.844955,1.8195953,22:58:27,
1.6903076,-9.447525,1.498764,22:58:27,
2.0733795,-9.524139,1.4844055,22:58:27,
2.3750458,-9.452316,1.7238312,22:58:27,
2.4851837,-9.629486,0.5793915,22:58:28,
3.4667969,-9.849747,3.4380798,22:58:28,
4.625595,-9.332596,1.0821838,22:58:28,
2.6144714,-4.4292755,2.4085693,22:58:28,
5.803543,-8.623917,2.1021118,22:58:29,
6.009445,-7.0628967,4.2904053,22:58:29,
5.5641174,-2.992752,5.1571045,22:58:29,
3.2704773,-6.9479675,9.423584,22:58:29,
3.1890717,-7.833832,4.371811,22:58:30,
3.3231506,-9.332596,6.847412,22:58:30,
4.4771576,-4.5489807,7.6518707,22:58:30,
5.506668,-3.9935303,6.861786,22:58:30,
5.669464,-4.299988,6.7420654,22:58:31,
5.645523,-4.783615,6.272812,22:58:31,
5.612015,-5.4252625,5.841858,22:58:31,
5.659897,-5.367798,5.90889,22:58:31,
5.707779,-5.252884,5.961563,22:58:32,
5.7843933,-5.2672424,5.87059,22:58:32,
5.846634,-5.233719,5.8562164,22:58:32,
5.7891846,-5.262451,5.8610077,22:58:32,
5.774811,-5.276825,5.8562164,22:58:33,
5.817917,-5.1283875,5.9280396,22:58:33,
5.6072235,-4.7884064,6.210556,22:58:33,
5.865799,-3.4284973,7.019806,22:58:33,
5.7652435,-3.375824,7.1778107,22:58:34,
5.7413025,-8.226471,4.6112366,22:58:34,
6.009445,-5.286392,6.9910736,22:58:34,
3.8259277,-4.6591187,5.7269287,22:58:34,
5.487503,-5.616791,6.569687,22:58:35,
5.0661316,-4.625595,6.871353,22:58:35,
4.989517,-4.965576,6.8043213,22:58:35,
4.936844,-5.032608,6.756439,22:58:35,
4.9464264,-4.9512024,6.732498,22:58:36,
5.0661316,-4.9081116,6.593628,22:58:36,
5.5401764,-4.34787,7.000641,22:58:36,
4.2473145,-2.7054443,7.000641,22:58:36,
4.3622284,-5.104431,6.497864,22:58:37,
3.9935303,-6.593628,6.4260406,22:58:37,
6.368576,-2.8826141,7.211334,22:58:37,
6.090851,-2.3702545,7.2352753,22:58:37,
5.645523,-2.7964325,7.407654,22:58:38,
5.793976,-2.9257202,7.230484,22:58:38,
5.961563,-3.4189148,6.909668,22:58:38,
5.9232483,-3.6774902,6.789963,22:58:38,
5.9902954,-3.581726,6.8282623,22:58:39,
6.0573273,-3.6152496,6.7229156,22:58:39,
6.0190277,-3.667923,6.7181244,22:58:39,
6.04776,-3.6822815,6.7181244,22:58:39,
6.0429688,-3.6535492,6.7660217,22:58:40,
6.0381775,-3.6343994,6.7660217,22:58:40,
6.0621185,-3.605667,6.751648,22:58:40,
6.04776,-3.6152496,6.7420654,22:58:40,
6.0812683,-3.581726,6.7612305,22:58:41,
6.095642,-3.5194702,6.756439,22:58:41,
6.0812683,-3.4907532,6.8091125,22:58:41,
6.023819,-3.4955292,6.8043213,22:58:41,
5.7652435,-3.605667,6.9623413,22:58:42,
5.252884,-3.1795044,7.5848236,22:58:42,
5.4922943,-4.3143463,7.211334,22:58:42,
5.525818,-5.2720337,4.213791,22:58:42,
4.491516,-1.3503265,7.244858,22:58:43,
5.075714,-2.355896,7.5321655,22:58:43,
5.5162354,-3.830719,7.11557,22:58:43,
5.123596,-3.3183594,7.508209,22:58:43,
4.596863,-3.3614655,7.953537,22:58:44,
4.5633545,-3.1172485,8.130707,22:58:44,
4.304779,-3.035843,8.312668,22:58:44,
4.6782684,-3.016693,8.078033,22:58:44,
4.639969,-3.351883,8.1019745,22:58:45,
4.529831,-3.150772,8.097183,22:58:45,
3.8881836,-3.4045563,8.283936,22:58:45,
4.165909,-3.059784,8.145081,22:58:45,
3.6870728,-3.2273865,8.422806,22:58:46,
3.5386353,-3.016693,8.619125,22:58:46,
3.4380798,-2.7437592,8.71489,22:58:46,
3.4955292,-2.738968,8.6909485,22:58:46,
3.5242615,-2.7341766,8.781937,22:58:47,
3.3662415,-2.810791,8.643066,22:58:47,
3.643982,-2.9113464,8.614334,22:58:47,
3.557785,-2.7485504,8.6909485,22:58:47,
3.509903,-2.7485504,8.647858,22:58:48,
3.5913086,-2.719818,8.738831,22:58:48,
3.4620209,-2.7102356,8.705322,22:58:48,
3.6296082,-2.6432037,8.671799,22:58:48,
3.509903,-2.7820587,8.65744,22:58:49,
3.672699,-2.62883,8.609543,22:58:49,
3.5865173,-2.7150269,8.681381,22:58:49,
3.4667969,-2.724594,8.604767,22:58:49,
3.6870728,-2.7102356,8.619125,22:58:50,
3.5290527,-2.738968,8.614334,22:58:50,
3.5769348,-2.7772675,8.595184,22:58:50,
3.691864,-2.7102356,8.566452,22:58:50,
3.8450928,-2.6240387,8.585602,22:58:51,
3.902542,-2.537857,8.53772,22:58:51,
3.940857,-2.4756012,8.508987,22:58:51,
4.0892944,-2.466034,8.508987,22:58:51,
4.1611176,-2.4229279,8.446747,22:58:52,
4.079727,-2.4325104,8.494629,22:58:52,
4.146759,-2.466034,8.48027,22:58:52,
4.074936,-2.513916,8.475479,22:58:52,
4.0174713,-2.5330658,8.508987,22:58:53,
3.9743805,-2.5713654,8.504211,22:58:53,
3.9743805,-2.5474243,8.504211,22:58:53,
4.050995,-2.561798,8.513779,22:58:53,
4.027054,-2.5426483,8.489838,22:58:54,
4.103668,-2.5091248,8.49942,22:58:54,
3.9600067,-2.537857,8.508987,22:58:54,
4.079727,-2.489975,8.51857,22:58:54,
3.9504395,-2.5234833,8.508987,22:58:55,
4.055771,-2.537857,8.528152,22:58:55,
4.027054,-2.5857391,8.51857,22:58:55,
4.03183,-2.6000977,8.489838,22:58:55,
4.036621,-2.5426483,8.485046,22:58:56,
4.1563416,-2.4995422,8.485046,22:58:56,
4.108444,-2.5043335,8.513779,22:58:56,
4.0892944,-2.5474243,8.49942,22:58:56,
4.0462036,-2.5043335,8.508987,22:58:57,
4.0174713,-2.494751,8.470688,22:58:57,
4.01268,-2.5570068,8.461105,22:58:57,
4.060562,-2.6096802,8.470688,22:58:57,
4.003113,-2.5570068,8.504211,22:58:58,
3.9360657,-2.6575623,8.422806,22:58:58,
3.830719,-2.6336212,8.595184,22:58:58,
3.6200256,-2.6623535,8.566452,22:58:58,
4.03183,-2.513916,8.623917,22:58:59,
3.5673676,-2.738968,8.599976,22:58:59,
