angleX,angleY,angleZ,Time,
-3.3470917,-9.131485,-2.8682556,22:47:45,
-2.7820587,-8.939957,-3.031067,22:47:46,
-2.5474243,-8.51857,-2.7293854,22:47:46,
-3.5482025,-8.762772,-3.3183594,22:47:46,
-3.1747131,-8.748413,-3.1603394,22:47:46,
-1.154007,-9.528931,-2.2074585,22:47:47,
0.5602417,-9.18895,0.09576416,22:47:47,
1.2210388,-8.978256,0.32081604,22:47:47,
1.201889,-9.227249,1.0917511,22:47:48,
0.64164734,-9.7444,1.4844055,22:47:48,
1.5610199,-9.193741,1.7812805,22:47:48,
1.2832947,-9.538498,1.5706024,22:47:48,
0.87628174,-9.533707,1.8483276,22:47:49,
1.0534515,-9.7348175,1.8004456,22:47:49,
1.0295105,-9.782715,1.335968,22:47:49,
0.885849,-9.849747,0.3543396,22:47:49,
1.5227051,-4.7453156,0.74220276,22:47:50,
2.0015564,-7.9152374,5.104431,22:47:50,
0.40222168,-9.107544,4.1707,22:47:51,
3.988739,-7.0581055,6.119583,22:47:51,
5.793976,-5.439621,5.9711456,22:47:51,
5.7460785,-5.4731445,6.363785,22:47:51,
5.41568,-6.1722565,5.2241516,22:47:52,
4.8602295,-6.272812,5.621582,22:47:52,
4.8602295,-6.272812,5.621582,22:47:52,
5.5832825,-5.9232483,5.4013214,22:47:52,
5.7843933,-4.855438,6.210556,22:47:53,
5.7269287,-3.691864,6.9767,22:47:53,
4.6303864,-5.324707,9.198517,22:47:53,
0.39743042,-3.9791565,2.6815033,22:47:53,
0.15322876,-3.055008,6.6894073,22:47:54,
6.301544,-4.687851,5.688629,22:47:54,
3.4620209,-5.5162354,7.211334,22:47:54,
2.5522156,-5.525818,7.5513153,22:47:54,
3.055008,-5.7221375,6.775589,22:47:55,
-1.0917511,-6.1052094,4.323929,22:47:55,
3.3231506,-5.9663544,3.964798,22:47:55,
3.6343994,-5.9184723,6.794739,22:47:55,
4.5250397,-5.597641,6.655884,22:47:56,
4.730942,-5.6503143,6.6510925,22:47:56,
4.3670197,-6.30632,6.392517,22:47:56,
4.783615,-6.64151,5.597641,22:47:56,
4.711792,-6.775589,4.9943085,22:47:57,
4.5872955,-6.7660217,5.367798,22:47:57,
4.481949,-6.497864,5.755661,22:47:57,
4.5250397,-6.1483154,6.0381775,22:47:58,
4.639969,-5.846634,6.2632294,22:47:58,
5.032608,-5.482727,6.8330536,22:47:58,
4.6303864,-5.6072235,7.1921844,22:47:58,
4.5825043,-5.8610077,9.7444,22:47:59,
3.5194702,-3.5290527,8.623917,22:47:59,
-0.94810486,-7.2352753,4.122818,22:47:59,
4.6303864,-2.0973206,1.0773926,22:48:00,
2.4851837,-1.608902,-1.3072357,22:48:00,
8.20253,-2.2266083,-5.635956,22:48:01,
8.580826,-2.738968,-4.553772,22:48:01,
6.6989746,-2.7293854,-3.7972107,22:48:01,
9.01178,-3.873825,-4.893753,22:48:01,
6.3829346,-3.6774902,-3.9360657,22:48:02,
8.5520935,-3.4955292,-3.5482025,22:48:02,
8.188171,-4.285614,-3.9217072,22:48:02,
7.9248047,-3.849884,-3.0119019,22:48:02,
7.182602,-4.371811,-4.4292755,22:48:03,
7.656662,-4.3095703,-4.5920715,22:48:03,
8.734055,-3.7301636,-4.4292755,22:48:03,
7.5800476,-3.3040009,-3.7062225,22:48:03,
7.977478,-3.2992096,-3.897766,22:48:04,
8.446747,-3.4380798,-3.806778,22:48:04,
8.3797,-3.5290527,-3.6870728,22:48:04,
8.250412,-3.6343994,-3.6104584,22:48:04,
8.638275,-3.5769348,-3.8642426,22:48:05,
8.312668,-3.6391907,-3.8259277,22:48:05,
8.384491,-3.4428558,-3.8929749,22:48:05,
8.111557,-3.7732544,-4.03183,22:48:05,
8.011002,-3.7780457,-4.0701447,22:48:06,
8.274368,-3.6870728,-3.8259277,22:48:06,
8.1019745,-3.289627,-3.6822815,22:48:06,
9.002197,-3.902542,-3.7062225,22:48:06,
8.389282,-3.3949738,-3.6296082,22:48:07,
8.216904,-3.8259277,-3.8833923,22:48:07,
8.317459,-3.5242615,-3.6008759,22:48:07,
7.972687,-3.878601,-3.4955292,22:48:07,
8.585602,-3.916916,-3.7541046,22:48:08,
8.365341,-3.7205963,-3.7301636,22:48:08,
7.9152374,-4.4053345,-3.6104584,22:48:08,
8.197754,-4.0940857,-4.2281647,22:48:08,
7.6279297,-3.715805,-3.940857,22:48:09,
7.3597717,-4.098877,-4.036621,22:48:09,
8.805878,-4.055771,-4.644745,22:48:09,
7.814682,-3.830719,-3.7684784,22:48:09,
8.039734,-4.1563416,-3.5673676,22:48:10,
8.236053,-3.6008759,-3.902542,22:48:10,
8.240845,-3.8403015,-3.9264984,22:48:10,
7.991852,-3.7684784,-3.9073334,22:48:10,
8.015793,-3.667923,-3.964798,22:48:11,
8.20253,-3.7636871,-3.8833923,22:48:11,
8.255203,-3.672699,-3.8833923,22:48:11,
8.159439,-3.7014313,-3.7924194,22:48:11,
8.226471,-3.7301636,-3.8115692,22:48:12,
8.145081,-3.6583405,-3.8642426,22:48:12,
8.058884,-3.8163605,-3.873825,22:48:12,
8.130707,-3.7684784,-3.7636871,22:48:12,
8.815445,-4.0222626,-3.9552155,22:48:13,
8.288727,-3.7924194,-3.8259277,22:48:13,
8.327026,-3.5913086,-3.7541046,22:48:13,
7.8481903,-4.027054,-2.5522156,22:48:13,
5.9040985,-7.340622,-2.5809479,22:48:14,
2.9592285,-8.312668,0.5698242,22:48:14,
-1.5706024,-8.963898,-2.9017792,22:48:14,
-1.6711578,-9.538498,-3.5386353,22:48:15,
-2.6815033,-7.3980865,-3.4189148,22:48:15,
-1.0965424,-8.2599945,-5.056549,22:48:15,
-2.039856,-8.413223,-3.0071106,22:48:15,
-1.766922,-8.097183,-3.5386353,22:48:16,
-3.1172485,-8.532928,-4.5250397,22:48:16,
-2.920929,-8.446747,-3.9312744,22:48:16,
-2.7437592,-8.604767,-3.7445374,22:48:16,
-2.7437592,-8.71489,-3.9504395,22:48:17,
-3.806778,-8.997406,-4.2042236,22:48:17,
0.7182617,-8.441956,-0.0047912598,22:48:17,
1.2785034,-9.131485,0.9624634,22:48:18,
1.1875305,-9.797073,1.4365234,22:48:18,
1.3838501,-9.696518,1.335968,22:48:18,
1.3551178,-9.696518,1.3647003,22:48:18,
1.177948,-9.72525,1.4652557,22:48:19,
1.1923065,-9.758774,1.1970978,22:48:19,
1.2976532,-9.825806,1.0295105,22:48:19,
0.9289551,-9.983826,0.5985565,22:48:19,
0.7805023,-5.023041,-0.37348938,22:48:20,
1.5753784,-5.9663544,0.5698242,22:48:20,
1.1827393,-8.580826,4.616028,22:48:21,
2.1691437,-7.6279297,6.186615,22:48:21,
3.2992096,-6.8091125,6.2919617,22:48:21,
5.956772,-4.9272614,6.459549,22:48:22,
5.9472046,-4.7979736,6.363785,22:48:22,
5.8562164,-5.056549,6.071701,22:48:22,
5.841858,-5.1379547,5.8945312,22:48:22,
5.822693,-5.075714,5.669464,22:48:23,
5.8849487,-5.2002106,5.9663544,22:48:23,
5.822693,-5.1714783,6.1291504,22:48:23,
5.3390656,-5.367798,6.1291504,22:48:23,
5.3151245,-5.501877,6.1052094,22:48:24,
5.2672424,-5.3055573,6.200989,22:48:24,
5.5449677,-4.9703674,6.5361633,22:48:24,
5.7604523,-4.1515503,7.11557,22:48:24,
1.5945435,-4.82193,5.5928497,22:48:25,
1.474823,-4.5489807,4.2521057,22:48:25,
4.82193,-4.644745,7.067688,22:48:25,
4.261673,-4.850647,7.0628967,22:48:26,
4.2042236,-5.4300537,6.756439,22:48:26,
4.3430786,-5.5114594,7.1059875,22:48:26,
4.5825043,-4.8410797,7.675812,22:48:26,
1.3551178,-4.912903,7.642288,22:48:27,
0.7086792,-9.931152,3.9073334,22:48:27,
3.4620209,-6.1483154,6.30632,22:48:27,
5.3342743,-6.229706,5.3773804,22:48:28,
5.841858,-6.3350525,4.7644653,22:48:28,
5.55455,-6.46434,4.8793793,22:48:28,
4.7405243,-7.048523,4.529831,22:48:28,
4.8841705,-6.81868,5.056549,22:48:29,
4.8650208,-6.9048767,4.9081116,22:48:29,
4.8410797,-7.0820465,4.7213593,22:48:29,
4.9799347,-7.2592163,4.553772,22:48:29,
4.9799347,-7.2592163,4.553772,22:48:30,
4.735733,-7.3549805,4.232956,22:48:30,
5.147537,-6.6510925,5.1714783,22:48:30,
4.917694,-6.1052094,5.9950867,22:48:30,
4.242523,-6.3494263,5.8322754,22:48:31,
3.0214844,-3.078949,8.221695,22:48:31,
2.8634644,-3.5625763,7.862564,22:48:31,
3.7349548,-4.6351776,7.2592163,22:48:32,
6.023819,-4.697418,6.009445,22:48:32,
6.5792694,-4.007889,6.885727,22:48:32,
5.7508698,-4.4053345,6.684616,22:48:32,
6.0190277,-4.0414124,6.454773,22:48:33,
6.4739227,-3.7972107,6.521805,22:48:33,
6.3398438,-3.7445374,6.5122223,22:48:33,
5.8322754,-4.3191376,6.550537,22:48:33,
5.8945312,-4.304779,6.502655,22:48:34,
6.2392883,-4.194641,6.3733673,22:48:34,
5.7891846,-4.371811,6.5170135,22:48:34,
5.5449677,-4.4149017,6.569687,22:48:34,
5.7221375,-4.3335114,6.6127777,22:48:35,
6.009445,-4.1276093,6.497864,22:48:35,
5.8993073,-4.2281647,6.5361633,22:48:35,
5.8370667,-4.194641,6.5888367,22:48:35,
5.8993073,-4.146759,6.569687,22:48:36,
5.8610077,-4.1802826,6.574478,22:48:36,
5.985504,-4.074936,6.5840607,22:48:36,
5.9663544,-3.9743805,6.4499817,22:48:36,
6.1291504,-4.036621,6.617569,22:48:37,
6.009445,-4.4244843,6.5888367,22:48:37,
6.1339417,-3.8163605,6.5601196,22:48:37,
6.04776,-3.9695892,6.574478,22:48:37,
6.1004333,-3.9121246,6.502655,22:48:38,
6.205765,-3.8115692,6.545746,22:48:38,
6.06691,-3.8929749,6.5792694,22:48:38,
6.033386,-3.9073334,6.6032104,22:48:38,
6.205765,-3.6870728,6.598419,22:48:39,
6.277603,-3.533844,6.521805,22:48:39,
6.325485,-3.7014313,6.430832,22:48:39,
6.3398438,-3.5913086,6.4930725,22:48:39,
6.368576,-2.2361908,6.933609,22:48:40,
2.5761566,-9.873688,4.371811,22:48:40,
2.2266083,-8.034943,1.766922,22:48:40,
1.2210388,-9.102753,2.2840729,22:48:40,
1.1300659,-7.996628,0.27293396,22:48:41,
-0.61291504,-9.433151,1.2545624,22:48:41,
3.672699,-5.444412,2.2505493,22:48:41,
1.0343018,-7.8242493,1.3503265,22:48:42,
2.0254974,-0.8954315,2.738968,22:48:42,
9.576813,-1.6855164,-1.2928619,22:48:43,
9.662994,-2.4181366,-3.4428558,22:48:43,
9.481033,-2.308014,-4.098877,22:48:43,
7.886505,-1.177948,-3.9791565,22:48:43,
7.977478,-2.8634644,-4.649536,22:48:44,
7.5130005,-2.700653,-4.9512024,22:48:44,
8.106766,-2.9400787,-4.692642,22:48:44,
7.7428436,-3.0933075,-4.7261505,22:48:44,
7.139511,-2.9879608,-4.850647,22:48:45,
7.139511,-2.9879608,-4.850647,22:48:45,
7.8529816,-2.513916,-4.8602295,22:48:45,
8.039734,-2.7820587,-5.023041,22:48:45,
7.8098907,-2.6815033,-5.023041,22:48:46,
8.336609,-2.2074585,-4.7931976,22:48:46,
7.8050995,-2.5713654,-4.8410797,22:48:46,
8.508987,-3.7732544,-4.6591187,22:48:46,
8.192963,-3.2561188,-4.419693,22:48:47,
8.432373,-3.7541046,-4.639969,22:48:47,
7.795517,-3.9360657,-4.6351776,22:48:47,
7.991852,-3.9456482,-4.7165833,22:48:47,
7.8050995,-3.7636871,-4.649536,22:48:48,
7.9391785,-3.9791565,-4.027054,22:48:48,
6.009445,-3.9791565,-1.9057922,22:48:48,
4.9033203,-9.332596,-1.5418701,22:48:48,
-4.1850586,-9.370911,-3.6008759,22:48:49,
-2.0207062,-8.87291,-3.9073334,22:48:49,
-3.3949738,-9.131485,-3.3949738,22:48:50,
-2.724594,-8.418015,-3.85466,22:48:50,
-3.5003204,-8.595184,-3.2369537,22:48:50,
-2.8059998,-8.767563,-3.5051117,22:48:50,
-3.3710327,-8.901642,-3.2273865,22:48:51,
-2.9783936,-8.734055,-3.447647,22:48:51,
-3.4620209,-8.6909485,-2.8778381,22:48:51,
-3.1411896,-8.67659,-3.2465363,22:48:51,
-2.8012085,-8.628708,-3.351883,22:48:52,
-3.1603394,-9.184158,-2.8634644,22:48:52,
-3.0454254,-8.5520935,-3.509903,22:48:52,
-3.2561188,-8.8489685,-3.5721436,22:48:52,
3.8019867,-5.683838,-2.4373016,22:48:53,
5.9663544,-8.331818,-2.442093,22:48:53,
5.8610077,-7.60878,0.1484375,22:48:54,
3.7924194,-9.90242,-0.4980011,22:48:54,
3.9983215,-8.772354,0.2059021,22:48:54,
4.395752,-9.131485,-0.99598694,22:48:54,
3.284851,-8.65744,-0.43095398,22:48:55,
0.69911194,-7.776367,0.6895294,22:48:55,
1.948883,-8.523361,0.39265442,22:48:55,
2.9544525,-9.121902,-0.40222168,22:48:56,
0.96725464,-6.9862823,5.0038757,22:48:56,
1.2880859,-9.126694,3.1699219,22:48:56,
3.4428558,-8.078033,4.1611176,22:48:57,
5.6981964,-5.7652435,5.5354004,22:48:57,
6.0142365,-6.2919617,4.5920715,22:48:57,
6.1722565,-6.4691315,4.644745,22:48:57,
5.8562164,-6.9000854,3.8115692,22:48:58,
5.7843933,-6.7133484,4.1515503,22:48:58,
5.875366,-6.727707,3.9839478,22:48:58,
5.846634,-6.46434,4.3861847,22:48:58,
5.8849487,-5.937622,5.008667,22:48:59,
5.8849487,-5.937622,5.008667,22:48:59,
5.5689087,-6.5792694,6.5313873,22:48:59,
3.1986542,-9.184158,8.508987,22:48:59,
-0.9433136,-4.5250397,8.226471,22:49:00,
3.0119019,-4.2951965,9.528931,22:49:00,
3.4763794,-5.6072235,7.278366,22:49:00,
4.7022095,-4.960785,7.2831573,22:49:00,
4.1515503,-4.5681305,7.704544,22:49:01,
4.759674,-4.9559937,7.3597717,22:49:01,
2.604889,-4.888962,5.913681,22:49:01,
1.1444244,-8.00621,5.4731445,22:49:01,
2.8491058,-5.0661316,8.3797,22:49:02,
5.190628,-5.6503143,6.9623413,22:49:02,
3.6008759,-6.1722565,6.363785,22:49:02,
3.739746,-6.22493,6.3159027,22:49:02,
3.9552155,-6.569687,5.669464,22:49:03,
3.8355103,-6.9000854,5.8849487,22:49:03,
3.7924194,-7.0341644,5.612015,22:49:03,
4.0892944,-6.9479675,5.549759,22:49:03,
4.285614,-6.6894073,5.7700195,22:49:04,
4.280838,-6.550537,5.8610077,22:49:04,
3.964798,-6.387726,5.841858,22:49:04,
5.1954193,-6.1483154,6.186615,22:49:04,
4.4149017,-7.8769226,7.4411774,22:49:05,
-2.700653,-7.0581055,1.9297333,22:49:05,
5.2433014,-4.5489807,5.8849487,22:49:05,
3.3854065,-2.446869,8.671799,22:49:05,
1.8243866,-7.6949615,5.5737,22:49:06,
2.2266083,-8.959106,3.9600067,22:49:06,
2.427719,-9.414001,2.6575623,22:49:06,
0.33039856,-3.3662415,1.7956543,22:49:07,
5.4539948,-2.1021118,-1.1683655,22:49:07,
7.3118896,-2.5809479,-3.1747131,22:49:07,
7.934387,-3.2082367,-2.6623535,22:49:08,
8.949524,-2.810791,-2.8059998,22:49:08,
8.939957,-3.509903,-3.193863,22:49:08,
8.85376,-2.6192627,-2.6479797,22:49:08,
8.892059,-3.0214844,-2.695877,22:49:09,
9.083603,-2.8730469,-2.9304962,22:49:09,
9.246414,-2.9352875,-2.8299408,22:49:09,
7.8481903,-2.4085693,-2.0446472,22:49:09,
7.7859497,-2.9400787,-4.3191376,22:49:10,
8.212112,-3.308792,-4.2904053,22:49:10,
7.8242493,-3.4428558,-4.1371765,22:49:10,
8.3940735,-3.509903,-3.7445374,22:49:11,
8.681381,-3.2225952,-3.5194702,22:49:11,
8.389282,-3.1651306,-3.3854065,22:49:11,
8.403656,-3.1555634,-3.447647,22:49:11,
8.738831,-3.1986542,-3.3901825,22:49:12,
9.265564,-3.2225952,-3.7349548,22:49:12,
9.23204,-2.8012085,-3.7541046,22:49:12,
8.068466,-3.2513275,-3.4284973,22:49:12,
8.576035,-2.5234833,-2.9736023,22:49:13,
9.035721,-2.513916,-3.557785,22:49:13,
8.422806,-2.7150269,-3.6583405,22:49:13,
8.825027,-3.1220398,-3.375824,22:49:13,
8.231262,-2.7724915,-2.5761566,22:49:14,
7.8912964,-1.8195953,-2.968811,22:49:14,
8.130707,-2.94487,-3.940857,22:49:14,
8.073242,-3.1842957,-3.739746,22:49:14,
8.997406,-2.8538818,-3.2944183,22:49:15,
8.820236,-3.0502167,-3.3901825,22:49:15,
8.69574,-2.2313995,-3.6631317,22:49:15,
8.724472,-1.9393005,-4.1180267,22:49:15,
8.078033,-2.6096802,-4.1611176,22:49:16,
8.456314,-2.7054443,-3.8594513,22:49:16,
8.623917,-2.7772675,-3.9312744,22:49:16,
8.796295,-2.1404114,-3.9312744,22:49:16,
7.9822693,-2.3750458,-3.6152496,22:49:17,
8.494629,-2.7102356,-3.624817,22:49:17,
8.628708,-2.513916,-3.6008759,22:49:17,
9.342178,-3.1172485,-3.8355103,22:49:17,
8.959106,-3.035843,-3.399765,22:49:18,
8.441956,-2.8299408,-3.4955292,22:49:18,
9.624695,-2.7437592,-2.6623535,22:49:18,
9.873688,-1.6759338,-2.3463135,22:49:18,
6.775589,-4.1994324,-1.6519928,22:49:19,
3.715805,-9.950302,-1.4652557,22:49:19,
1.5945435,-9.72525,-1.1300659,22:49:19,
-3.313568,-8.073242,-3.7636871,22:49:20,
-3.1555634,-9.208099,-4.8650208,22:49:20,
-3.7301636,-8.389282,-4.5441895,22:49:20,
-3.4763794,-9.385269,-3.3806152,22:49:21,
-3.4763794,-9.385269,-3.3806152,22:49:21,
-4.778824,-6.8043213,-3.581726,22:49:21,
-2.9544525,-8.173798,-2.1164703,22:49:21,
-4.730942,-8.628708,-3.2034454,22:49:22,
-4.01268,-8.556885,-3.0645752,22:49:22,
-5.5737,-9.753983,-4.074936,22:49:22,
-1.2402039,-9.313446,-1.8435364,22:49:22,
-1.2402039,-9.313446,-1.8435364,22:49:23,
1.2641449,-8.954315,1.4317322,22:49:23,
-0.0909729,-9.964661,1.5418701,22:49:23,
1.5227051,-9.380478,1.5610199,22:49:24,
1.5562286,-9.423584,1.2593536,22:49:24,
1.7046661,-9.825806,1.4221497,22:49:24,
1.5418701,-9.318237,1.1492157,22:49:25,
1.0534515,-9.39006,0.7182617,22:49:25,
1.9967651,-6.167465,-0.45968628,22:49:25,
1.1348572,-9.404419,-1.9153595,22:49:25,
-5.2002106,-7.862564,-1.5418701,22:49:26,
1.2737122,-9.212891,4.2042236,22:49:26,
0.9576874,-9.227249,3.308792,22:49:26,
-0.0047912598,-7.4890594,8.825027,22:49:27,
3.5434113,-7.244858,5.1618958,22:49:27,
5.3534393,-5.956772,5.645523,22:49:27,
5.87059,-5.693405,5.73172,22:49:27,
5.5928497,-5.980713,5.7891846,22:49:28,
4.9559937,-5.9998627,5.88974,22:49:28,
5.420471,-5.798752,5.8945312,22:49:28,
5.300766,-5.343857,6.028595,22:49:28,
5.4108887,-5.8610077,5.8322754,22:49:29,
5.3582306,-5.6981964,5.71257,22:49:29,
5.7700195,-5.4683533,5.779602,22:49:29,
6.1052094,-5.123596,5.664688,22:49:29,
6.6032104,-4.50589,6.186615,22:49:30,
6.1052094,-4.01268,7.249649,22:49:30,
2.700653,-8.231262,7.6853943,22:49:30,
3.1842957,-4.692642,2.3223724,22:49:30,
1.6663666,-4.481949,7.187393,22:49:31,
7.776367,-7.8960724,6.995865,22:49:31,
4.7644653,-6.028595,5.4492035,22:49:31,
4.802765,-5.6790466,6.3781586,22:49:31,
5.1618958,-5.23851,6.7372894,22:49:32,
5.2959747,-5.7843933,5.980713,22:49:32,
5.501877,-5.3534393,5.985504,22:49:32,
5.525818,-4.9751587,6.296753,22:49:32,
5.190628,-4.2281647,6.1243744,22:49:33,
2.6575623,-6.727707,5.7508698,22:49:33,
3.5003204,-7.704544,5.9663544,22:49:33,
4.9559937,-5.9040985,6.4260406,22:49:33,
4.802765,-6.2440796,5.3534393,22:49:34,
5.980713,-5.4539948,5.348648,22:49:34,
6.06691,-4.893753,5.956772,22:49:34,
5.913681,-5.0661316,5.8849487,22:49:34,
6.114792,-4.8841705,5.8993073,22:49:35,
6.052536,-4.8123474,5.875366,22:49:35,
5.8370667,-4.515457,6.3733673,22:49:35,
6.6032104,-4.491516,6.406891,22:49:35,
5.6551056,-4.6112366,6.952759,22:49:36,
5.2959747,-4.874588,6.7133484,22:49:36,
5.8322754,-5.693405,8.65744,22:49:36,
5.7413025,-7.436386,7.1921844,22:49:36,
3.6343994,-1.901001,3.0502167,22:49:37,
1.8004456,-4.285614,6.186615,22:49:37,
4.7692566,-5.4300537,6.411667,22:49:37,
4.9081116,-4.8602295,6.598419,22:49:37,
5.7700195,-4.4484253,6.2919617,22:49:38,
6.497864,-4.0701447,6.459549,22:49:38,
6.497864,-3.691864,6.411667,22:49:38,
5.5401764,-4.6830597,6.3733673,22:49:39,
5.9519806,-4.1515503,6.4930725,22:49:39,
6.296753,-4.400543,6.119583,22:49:39,
6.301544,-3.9073334,6.1339417,22:49:39,
6.5888367,-4.0653534,5.851425,22:49:40,
5.023041,-4.32872,6.6271515,22:49:40,
4.280838,-4.596863,7.3502045,22:49:40,
5.5162354,-4.060562,7.7859497,22:49:40,
4.807556,-4.730942,6.9288177,22:49:41,
4.48674,-4.730942,6.756439,22:49:41,
4.984726,-4.6064453,6.789963,22:49:41,
4.9799347,-4.7070007,6.7468567,22:49:41,
5.0661316,-4.8410797,6.732498,22:49:42,
5.4492035,-4.491516,6.5792694,22:49:42,
5.5449677,-4.7931976,6.22493,22:49:42,
5.1954193,-4.826706,6.344635,22:49:42,
5.9711456,-4.4149017,6.368576,22:49:43,
5.9950867,-4.232956,6.258438,22:49:43,
5.9998627,-4.3430786,6.416458,22:49:43,
5.932831,-4.4292755,6.344635,22:49:43,
6.1004333,-4.2089996,6.3542175,22:49:44,
5.71257,-4.529831,6.5313873,22:49:44,
5.9950867,-4.218582,6.435608,22:49:44,
5.707779,-4.4053345,6.4212494,22:49:44,
5.913681,-4.4101257,6.5074463,22:49:45,
5.9040985,-4.4484253,6.3781586,22:49:45,
5.841858,-4.352661,6.3733673,22:49:45,
5.865799,-4.5394135,6.3733673,22:49:45,
5.9232483,-4.434067,6.4212494,22:49:46,
5.851425,-4.376602,6.3829346,22:49:46,
5.276825,-4.8171387,6.526596,22:49:46,
5.023041,-5.166687,6.684616,22:49:46,
5.023041,-5.166687,6.684616,22:49:47,
5.4492035,-4.7453156,6.258438,22:49:47,
5.2672424,-4.697418,6.7181244,22:49:47,
5.6742554,-4.4149017,6.6750336,22:49:47,
5.5210266,-4.874588,6.2919617,22:49:48,
5.4300537,-4.616028,6.5601196,22:49:48,
5.300766,-4.5681305,6.6080017,22:49:48,
5.4539948,-4.0940857,6.909668,22:49:48,
5.612015,-4.1515503,6.9000854,22:49:49,
5.7508698,-4.232956,6.684616,22:49:49,
5.8083344,-4.2233734,6.7707977,22:49:49,
5.7508698,-4.1371765,6.756439,22:49:49,
5.822693,-4.242523,6.636734,22:49:50,
5.846634,-4.1371765,6.6127777,22:49:50,
5.798752,-4.2233734,6.6127777,22:49:50,
6.114792,-3.940857,6.5074463,22:49:50,
