angleX,angleY,angleZ,Time,Label
-1.2306213,-8.892059,-4.639969,22:53:36,Bowing
-1.4556732,-8.796295,-4.9512024,22:53:36,Bowing
-1.1587982,-8.255203,-4.534622,22:53:37,Bowing
-1.1970978,-8.609543,-4.692642,22:53:37,Bowing
-1.201889,-8.528152,-4.7692566,22:53:37,Bowing
-1.312027,-8.465897,-4.783615,22:53:37,Bowing
-1.1683655,-8.48027,-4.8650208,22:53:38,Bowing
-1.1348572,-8.461105,-4.8793793,22:53:38,Bowing
-1.2162476,-8.441956,-4.941635,22:53:38,Bowing
-1.2114716,-8.48027,-4.888962,22:53:38,Bowing
-1.0630188,-8.461105,-4.9703674,22:53:39,Short Standing
-1.5610199,-8.638275,-4.989517,22:53:39,Short Standing
-0.91937256,-9.849747,-3.7541046,22:53:39,Short Standing
-0.10055542,-9.236832,-1.5179291,22:53:40,Short Standing
1.1683655,-8.801086,-0.10534668,22:53:40,Short Standing
1.8435364,-9.562439,1.0486603,22:53:40,Short Standing
1.9440918,-9.323029,1.3263855,22:53:40,Short Standing
2.2409668,-9.255981,1.632843,22:53:41,Short Standing
2.197876,-9.753983,1.6424255,22:53:41,Short Standing
1.7812805,-9.385269,1.3647003,22:53:41,Short Standing
2.063797,-9.4379425,1.7621307,22:53:41,Short Standing
2.1164703,-9.466675,1.5514374,22:53:42,Short Standing
1.8818359,-9.504974,1.4317322,22:53:42,Short Standing
1.8148041,-9.5720215,1.4365234,22:53:42,Short Standing
1.7142487,-9.495407,1.201889,22:53:42,Short Standing
1.7381897,-9.1410675,1.0630188,22:53:43,Short Standing
1.608902,-8.796295,0.8427582,22:53:43,Short Standing
1.2402039,-7.9200134,0.40222168,22:53:43,Short Standing
2.6910858,-9.026138,2.039856,22:53:43,Short Standing
2.8155823,-7.972687,6.325485,22:53:44,1st Prostration
1.3168182,-8.916,6.9240265,22:53:44,1st Prostration
4.2042236,-5.9711456,6.842636,22:53:44,1st Prostration
3.7636871,-6.06691,6.3733673,22:53:45,1st Prostration
4.395752,-5.621582,6.6319427,22:53:45,1st Prostration
4.9751587,-4.5729218,7.053314,22:53:45,1st Prostration
5.597641,-3.7253723,7.254425,22:53:45,1st Prostration
5.501877,-4.376602,6.7468567,22:53:46,1st Prostration
